Year,Population,Population_male,Population_female,ISO3,Population id,Cancer label,Sex,Type,ASR (World),Crude rate,Cumulative risk,Total,Region Name,Year_Units,RT_m,GDP_per_capita,TAC,GammaC,MRI,Mammography,PET
2015,60575316.0,29403014.0,31172302.0,ITA,380,Prostate,Male,Mortality,6.97798418,24.47168851,0.5114573769,7214,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Cervix,Female,Incidence,4.534205571,6.964218277,0.445636541,97,Europe,2010,6.54,30639.8829751432,,,,,
2015,60575316.0,29403014.0,31172302.0,ITA,380,Cervix,Female,Mortality,0.7108459555,1.414326138,0.07723296574,442,Europe,2010,6.54,30639.8829751432,,,,,
2018,60277499.0,29379159.0,30898339.0,ITA,380,Lung,Male,Mortality,28.60619721,80.9056103,3.286757422,23579,Europe,2013,6.41,34904.1081923834,,,,,
2018,60277499.0,29379159.0,30898339.0,ITA,380,Lung,Female,Mortality,10.99581751,33.3708658,1.334803763,10256,Europe,2013,6.41,34904.1081923834,,,,,
2018,60277499.0,29379159.0,30898339.0,ITA,380,Breast,Female,Mortality,14.55807513,42.54655237,1.558331452,13076,Europe,2013,6.41,34904.1081923834,,,,,
2018,60277499.0,29379159.0,30898339.0,ITA,380,Prostate,Male,Mortality,6.973454554,26.43783568,0.5094919787,7705,Europe,2013,6.41,34904.1081923834,,,,,
2018,60277499.0,29379159.0,30898339.0,ITA,380,Cervix,Female,Mortality,0.8196672045,1.646417521,0.08689594396,506,Europe,2013,6.41,34904.1081923834,,,,,
2015,444981.0,223435.0,221546.0,MLT,470,Lung,Male,Incidence,34.03275018,72.49392528,3.687786204,162,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Lung,Male,Mortality,31.10966147,66.23850337,3.647304499,148,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Lung,Female,Incidence,11.78932062,25.26642543,1.63688133,56,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Lung,Female,Mortality,8.009094302,18.50635648,1.050239688,41,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Breast,Female,Incidence,83.09730908,160.1710898,8.893737946,355,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Breast,Female,Mortality,14.9544809,36.56133842,1.571409103,81,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Prostate,Male,Incidence,57.32103233,120.3757154,7.396125537,269,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Prostate,Male,Mortality,7.80927569,17.45474075,0.7357969977,39,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Cervix,Female,Incidence,4.165824315,5.414234021,0.4121797951,12,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2015,444981.0,223435.0,221546.0,MLT,470,Cervix,Female,Mortality,1.369617868,2.256872742,0.1345444231,5,Europe,2010,4.8,25529.6813337717,9.6,7.2,9.6,108.2,2.4
2018,484558.0,246198.0,238359.0,MLT,470,Lung,Male,Mortality,26.10661013,58.89556598,2.929531049,145,Europe,2013,4.66,33382.2677499267,9.32,6.99,9.32,,2.33
2018,484558.0,246198.0,238359.0,MLT,470,Lung,Female,Mortality,9.09208144,21.39629718,1.118487806,51,Europe,2013,4.66,33382.2677499267,9.32,6.99,9.32,,2.33
2018,484558.0,246198.0,238359.0,MLT,470,Breast,Female,Mortality,16.35686538,39.01677721,1.784868933,93,Europe,2013,4.66,33382.2677499267,9.32,6.99,9.32,,2.33
2018,484558.0,246198.0,238359.0,MLT,470,Prostate,Male,Mortality,7.755006289,18.68411059,0.424661736,46,Europe,2013,4.66,33382.2677499267,9.32,6.99,9.32,,2.33
2018,484558.0,246198.0,238359.0,MLT,470,Cervix,Female,Mortality,1.558585394,2.097676194,0.1363999699,5,Europe,2013,4.66,33382.2677499267,9.32,6.99,9.32,,2.33
2015,10370267.0,4923135.0,5447132.0,PRT,620,Lung,Male,Mortality,28.82953924,61.76959636,3.584241406,3041,Europe,2010,4.03,19215.7813014347,27.26,5.06,9.84,281.8,0.66
2015,10370267.0,4923135.0,5447132.0,PRT,620,Lung,Female,Mortality,7.217269177,18.02783557,0.8377492682,982,Europe,2010,4.03,19215.7813014347,27.26,5.06,9.84,281.8,0.66
2015,10370267.0,4923135.0,5447132.0,PRT,620,Breast,Female,Mortality,12.42014588,31.02550113,1.323406277,1690,Europe,2010,4.03,19215.7813014347,27.26,5.06,9.84,281.8,0.66
2015,10370267.0,4923135.0,5447132.0,PRT,620,Prostate,Male,Mortality,10.71904941,34.99803174,0.7585746636,1723,Europe,2010,4.03,19215.7813014347,27.26,5.06,9.84,281.8,0.66
2015,10370267.0,4923135.0,5447132.0,PRT,620,Cervix,Female,Mortality,1.719619373,3.690015223,0.1752188721,201,Europe,2010,4.03,19215.7813014347,27.26,5.06,9.84,281.8,0.66
2018,10325353.0,4896701.0,5428652.0,PRT,620,Lung,Male,Mortality,28.71239762,66.94305695,3.53528298,3278,Europe,2013,4.05,23541.1401075289,27.43,5.09,9.9,,0.66
2018,10325353.0,4896701.0,5428652.0,PRT,620,Lung,Female,Mortality,7.01665051,19.13920372,0.8425827655,1039,Europe,2013,4.05,23541.1401075289,27.43,5.09,9.9,,0.66
2018,10325353.0,4896701.0,5428652.0,PRT,620,Breast,Female,Mortality,12.02844769,32.47585771,1.260549468,1763,Europe,2013,4.05,23541.1401075289,27.43,5.09,9.9,,0.66
2018,10325353.0,4896701.0,5428652.0,PRT,620,Prostate,Male,Mortality,10.89137646,38.06646069,0.7937058612,1864,Europe,2013,4.05,23541.1401075289,27.43,5.09,9.9,,0.66
2018,10325353.0,4896701.0,5428652.0,PRT,620,Cervix,Female,Mortality,1.93062698,4.14467838,0.195244842,225,Europe,2013,4.05,23541.1401075289,27.43,5.09,9.9,,0.66
2022,10417073.0,4962474.0,5454599.0,PRT,620,Lung,Male,Mortality,25.5717614,64.98774603,3.159689822,3225,Europe,2017,7.16,24620.5197587181,,,,,
2022,10417073.0,4962474.0,5454599.0,PRT,620,Lung,Female,Mortality,7.796134104,22.01811315,0.9315868167,1201,Europe,2017,7.16,24620.5197587181,,,,,
2022,10417073.0,4962474.0,5454599.0,PRT,620,Breast,Female,Mortality,12.51590946,34.6863198,1.26141728,1892,Europe,2017,7.16,24620.5197587181,,,,,
2022,10417073.0,4962474.0,5454599.0,PRT,620,Prostate,Male,Mortality,9.392105749,36.23192787,0.662206448,1798,Europe,2017,7.16,24620.5197587181,,,,,
2022,10417073.0,4962474.0,5454599.0,PRT,620,Cervix,Female,Mortality,1.393177927,3.24496755,0.1470514751,177,Europe,2017,7.16,24620.5197587181,,,,,
2015,7177253.0,3417618.0,3759635.0,SRB,688,Lung,Male,Mortality,55.22136906,110.4089763,7.080597575,3815,Europe,2010,1.42,5820.3215576888,13.19,0.3,5.99,90.14,0.2
2015,7177253.0,3417618.0,3759635.0,SRB,688,Lung,Female,Mortality,18.24241919,39.80716738,2.290517261,1449,Europe,2010,1.42,5820.3215576888,13.19,0.3,5.99,90.14,0.2
2015,7177253.0,3417618.0,3759635.0,SRB,688,Breast,Female,Mortality,20.17333362,46.51037569,2.300076123,1693,Europe,2010,1.42,5820.3215576888,13.19,0.3,5.99,90.14,0.2
2015,7177253.0,3417618.0,3759635.0,SRB,688,Prostate,Male,Mortality,12.10555324,31.05342897,1.244945452,1073,Europe,2010,1.42,5820.3215576888,13.19,0.3,5.99,90.14,0.2
2015,7177253.0,3417618.0,3759635.0,SRB,688,Cervix,Female,Mortality,6.093985747,11.64819805,0.6768277034,424,Europe,2010,1.42,5820.3215576888,13.19,0.3,5.99,90.14,0.2
2018,7020019.0,3343694.0,3676325.0,SRB,688,Lung,Male,Mortality,53.32755643,110.856141,6.95184916,3771,Europe,2013,1.47,7559.86165747394,13.67,0.32,6.2,,0.21
2018,7020019.0,3343694.0,3676325.0,SRB,688,Lung,Female,Mortality,19.85766151,45.54723424,2.594870667,1631,Europe,2013,1.47,7559.86165747394,13.67,0.32,6.2,,0.21
2018,7020019.0,3343694.0,3676325.0,SRB,688,Breast,Female,Mortality,19.9363713,47.2227916,2.273332455,1691,Europe,2013,1.47,7559.86165747394,13.67,0.32,6.2,,0.21
2018,7020019.0,3343694.0,3676325.0,SRB,688,Prostate,Male,Mortality,11.29656978,30.60229191,1.078000104,1041,Europe,2013,1.47,7559.86165747394,13.67,0.32,6.2,,0.21
2018,7020019.0,3343694.0,3676325.0,SRB,688,Cervix,Female,Mortality,6.165006276,11.92438321,0.7111160749,427,Europe,2013,1.47,7559.86165747394,13.67,0.32,6.2,,0.21
2022,6791213.0,3230996.0,3560218.0,SRB,688,Lung,Male,Mortality,40.27280537,92.01369282,5.340824554,2982,Europe,2017,4.12,10024.8191112596,,,,,
2022,6791213.0,3230996.0,3560218.0,SRB,688,Lung,Female,Mortality,17.57469425,42.82008525,2.337345152,1466,Europe,2017,4.12,10024.8191112596,,,,,
2022,6791213.0,3230996.0,3560218.0,SRB,688,Breast,Female,Mortality,19.13279054,48.07766734,2.135104736,1646,Europe,2017,4.12,10024.8191112596,,,,,
2022,6791213.0,3230996.0,3560218.0,SRB,688,Prostate,Male,Mortality,10.49777994,29.46783254,1.004531277,955,Europe,2017,4.12,10024.8191112596,,,,,
2022,6791213.0,3230996.0,3560218.0,SRB,688,Cervix,Female,Mortality,5.865268936,11.80035091,0.6637275336,404,Europe,2017,4.12,10024.8191112596,,,,,
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Lung,Male,Incidence,48.63629009,97.50096327,5.880339438,997,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Lung,Male,Mortality,39.96040994,81.75607352,4.711778392,836,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Lung,Female,Incidence,20.52335299,44.97738157,2.6049775,468,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Lung,Female,Mortality,14.23862349,34.21356376,1.766134375,356,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Breast,Female,Incidence,70.5052597,129.8385523,7.583430902,1351,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Breast,Female,Mortality,15.53794851,41.13316092,1.623824777,428,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Prostate,Male,Incidence,82.78304176,165.9570057,10.82808903,1697,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Prostate,Male,Mortality,15.78150553,39.50891591,1.109247447,404,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Cervix,Female,Incidence,7.399593776,11.43655642,0.7118215225,119,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2015,2059947.0,1021365.0,1038582.0000000001,SVN,705,Cervix,Female,Mortality,2.215238051,4.709170292,0.2222087388,49,Europe,2010,3.45,20697.2748530619,12.32,6.9,4.43,133.6,0.99
2018,2069481.0000000002,1031009.0,1038471.0,SVN,705,Lung,Male,Mortality,33.35431765,72.75071728,4.075313118,747,Europe,2013,5.79,25888.0481065655,13.51,8.2,8.69,,0.97
2018,2069481.0000000002,1031009.0,1038471.0,SVN,705,Lung,Female,Mortality,17.61758333,43.47834451,2.326501876,452,Europe,2013,5.79,25888.0481065655,13.51,8.2,8.69,,0.97
2018,2069481.0000000002,1031009.0,1038471.0,SVN,705,Breast,Female,Mortality,15.65642048,45.40216507,1.556174495,472,Europe,2013,5.79,25888.0481065655,13.51,8.2,8.69,,0.97
2018,2069481.0000000002,1031009.0,1038471.0,SVN,705,Prostate,Male,Mortality,15.86026559,43.14399967,1.074327172,443,Europe,2013,5.79,25888.0481065655,13.51,8.2,8.69,,0.97
2018,2069481.0000000002,1031009.0,1038471.0,SVN,705,Cervix,Female,Mortality,1.465790941,4.040023163,0.1670551272,42,Europe,2013,5.79,25888.0481065655,13.51,8.2,8.69,,0.97
2015,46683686.0,22979318.0,23704368.0,ESP,724,Lung,Male,Incidence,46.88871043,88.99925731,5.799004972,3728,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Lung,Male,Mortality,36.21337453,75.10666766,4.373272272,17259,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Lung,Female,Incidence,13.80284668,26.03851971,1.682767242,1114,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Lung,Female,Mortality,8.678407696,18.41854632,1.030451503,4366,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Breast,Female,Incidence,71.17804577,122.6428303,7.501500433,5247,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Breast,Female,Mortality,10.79978964,26.3031691,1.137722301,6235,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Prostate,Male,Incidence,63.03142135,115.5462461,8.62004727,4840,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Prostate,Male,Mortality,8.271033672,25.05296284,0.5832200578,5757,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Cervix,Female,Incidence,5.512169504,8.695089168,0.5579229902,372,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2015,46683686.0,22979318.0,23704368.0,ESP,724,Cervix,Female,Mortality,1.420607552,2.780078338,0.1508504408,659,Europe,2010,4.23,25982.4416197775,14.11,4.84,8.29,,
2018,47092821.0,23136074.0,23956747.0,ESP,724,Lung,Male,Mortality,33.95795027,74.3168439,4.170442062,17194,Europe,2013,4.16,30602.4212881113,13.85,4.75,8.14,,
2018,47092821.0,23136074.0,23956747.0,ESP,724,Lung,Female,Mortality,9.243990391,20.69980536,1.141387159,4959,Europe,2013,4.16,30602.4212881113,13.85,4.75,8.14,,
2018,47092821.0,23136074.0,23956747.0,ESP,724,Breast,Female,Mortality,10.78781446,27.27415371,1.12675023,6534,Europe,2013,4.16,30602.4212881113,13.85,4.75,8.14,,
2018,47092821.0,23136074.0,23956747.0,ESP,724,Prostate,Male,Mortality,7.860259855,25.24628854,0.5872544038,5841,Europe,2013,4.16,30602.4212881113,13.85,4.75,8.14,,
2018,47092821.0,23136074.0,23956747.0,ESP,724,Cervix,Female,Mortality,1.29839678,2.663132854,0.1415642504,638,Europe,2013,4.16,30602.4212881113,13.85,4.75,8.14,,
2022,47828382.0,23485640.0,24342743.0,ESP,724,Lung,Male,Mortality,29.88614385,71.36275614,3.696567072,16760,Europe,2017,9.28,30319.4987196616,19.14,6.61,17.22,120.6,1.8
2022,47828382.0,23485640.0,24342743.0,ESP,724,Lung,Male,Mortality,29.88614385,71.36275614,3.696567072,16760,Europe,2017,9.28,30319.4987196616,,,,,
2022,47828382.0,23485640.0,24342743.0,ESP,724,Lung,Female,Mortality,10.15831132,24.51243939,1.330012139,5967,Europe,2017,9.28,30319.4987196616,19.14,6.61,17.22,120.6,1.8
2022,47828382.0,23485640.0,24342743.0,ESP,724,Lung,Female,Mortality,10.15831132,24.51243939,1.330012139,5967,Europe,2017,9.28,30319.4987196616,,,,,
2022,47828382.0,23485640.0,24342743.0,ESP,724,Breast,Female,Mortality,9.995780327,27.42911979,1.039813427,6677,Europe,2017,9.28,30319.4987196616,19.14,6.61,17.22,120.6,1.8
2022,47828382.0,23485640.0,24342743.0,ESP,724,Breast,Female,Mortality,9.995780327,27.42911979,1.039813427,6677,Europe,2017,9.28,30319.4987196616,,,,,
2022,47828382.0,23485640.0,24342743.0,ESP,724,Prostate,Male,Mortality,7.448921464,25.38572506,0.558357679,5962,Europe,2017,9.28,30319.4987196616,19.14,6.61,17.22,120.6,1.8
2022,47828382.0,23485640.0,24342743.0,ESP,724,Prostate,Male,Mortality,7.448921464,25.38572506,0.558357679,5962,Europe,2017,9.28,30319.4987196616,,,,,
2022,47828382.0,23485640.0,24342743.0,ESP,724,Cervix,Female,Mortality,1.298616746,2.690740372,0.1403218931,655,Europe,2017,9.28,30319.4987196616,19.14,6.61,17.22,120.6,1.8
2022,47828382.0,23485640.0,24342743.0,ESP,724,Cervix,Female,Mortality,1.298616746,2.690740372,0.1403218931,655,Europe,2017,9.28,30319.4987196616,,,,,
2015,8644039.0,4237047.0,4406991.0,AUT,40,Lung,Male,Incidence,37.07314972,72.30893935,4.816706817,3058,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Lung,Male,Mortality,27.59003054,56.54881141,3.542133163,2396,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Lung,Female,Incidence,21.41665159,44.20009531,2.746907079,1945,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Lung,Female,Mortality,15.03214077,33.87799067,1.954802286,1493,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Breast,Female,Incidence,67.77138333,124.8056162,7.368107865,5492,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Breast,Female,Mortality,13.79191928,35.57983213,1.498606798,1568,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Prostate,Male,Incidence,60.65427282,118.6784063,7.897522369,5019,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Prostate,Male,Mortality,9.748910856,26.62231188,0.7040407814,1128,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Cervix,Female,Incidence,6.103751323,9.067268909,0.608217078,399,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2015,8644039.0,4237047.0,4406991.0,AUT,40,Cervix,Female,Mortality,1.571439951,3.154079507,0.1561760416,139,Europe,2010,5.48,43915.228020857,28.83,,16.8,,2.74
2018,8841650.0,4348396.0,4493255.0,AUT,40,Lung,Male,Mortality,26.88216607,57.10151513,3.436960107,2483,Europe,2013,5.41,51194.0749841299,28.49,,16.6,,2.71
2018,8841650.0,4348396.0,4493255.0,AUT,40,Lung,Female,Mortality,14.69902493,34.94126585,1.948792211,1570,Europe,2013,5.41,51194.0749841299,28.49,,16.6,,2.71
2018,8841650.0,4348396.0,4493255.0,AUT,40,Breast,Female,Mortality,13.65386712,36.12081176,1.425174418,1623,Europe,2013,5.41,51194.0749841299,28.49,,16.6,,2.71
2018,8841650.0,4348396.0,4493255.0,AUT,40,Prostate,Male,Mortality,9.58262073,27.94133745,0.703236972,1215,Europe,2013,5.41,51194.0749841299,28.49,,16.6,,2.71
2018,8841650.0,4348396.0,4493255.0,AUT,40,Cervix,Female,Mortality,1.518163404,2.959992584,0.1741115044,133,Europe,2013,5.41,51194.0749841299,28.49,,16.6,,2.71
2022,9064677.0,4460698.0,4603980.0,AUT,40,Lung,Male,Mortality,22.59982247,52.9737782,2.832824854,2363,Europe,2017,8.44,52336.7725223758,28.31,10.33,23.1,153.5,2.66
2022,9064677.0,4460698.0,4603980.0,AUT,40,Lung,Male,Mortality,22.59982247,52.9737782,2.832824854,2363,Europe,2017,8.44,52336.7725223758,,,,,
2022,9064677.0,4460698.0,4603980.0,AUT,40,Lung,Female,Mortality,14.52318218,38.27123904,1.841865806,1762,Europe,2017,8.44,52336.7725223758,28.31,10.33,23.1,153.5,2.66
2022,9064677.0,4460698.0,4603980.0,AUT,40,Lung,Female,Mortality,14.52318218,38.27123904,1.841865806,1762,Europe,2017,8.44,52336.7725223758,,,,,
2022,9064677.0,4460698.0,4603980.0,AUT,40,Breast,Female,Mortality,11.68628745,34.49189989,1.183285388,1588,Europe,2017,8.44,52336.7725223758,28.31,10.33,23.1,153.5,2.66
2022,9064677.0,4460698.0,4603980.0,AUT,40,Breast,Female,Mortality,11.68628745,34.49189989,1.183285388,1588,Europe,2017,8.44,52336.7725223758,,,,,
2022,9064677.0,4460698.0,4603980.0,AUT,40,Prostate,Male,Mortality,10.09179784,31.76633251,0.7957442841,1417,Europe,2017,8.44,52336.7725223758,28.31,10.33,23.1,153.5,2.66
2022,9064677.0,4460698.0,4603980.0,AUT,40,Prostate,Male,Mortality,10.09179784,31.76633251,0.7957442841,1417,Europe,2017,8.44,52336.7725223758,,,,,
2022,9064677.0,4460698.0,4603980.0,AUT,40,Cervix,Female,Mortality,1.298201276,2.801923857,0.145830907,129,Europe,2017,8.44,52336.7725223758,28.31,10.33,23.1,153.5,2.66
2022,9064677.0,4460698.0,4603980.0,AUT,40,Cervix,Female,Mortality,1.298201276,2.801923857,0.145830907,129,Europe,2017,8.44,52336.7725223758,,,,,
2015,11275335.0,5547255.0,5728079.0,BEL,56,Lung,Male,Mortality,36.76447377,78.28540172,4.324650251,4338,Europe,2010,8.96,40893.804537772,,,,,
2015,11275335.0,5547255.0,5728079.0,BEL,56,Lung,Female,Mortality,15.68161073,33.81912811,2.007912566,1936,Europe,2010,8.96,40893.804537772,,,,,
2015,11275335.0,5547255.0,5728079.0,BEL,56,Breast,Female,Mortality,15.2539793,37.85436498,1.66327288,2167,Europe,2010,8.96,40893.804537772,,,,,
2015,11275335.0,5547255.0,5728079.0,BEL,56,Prostate,Male,Mortality,9.7403563,27.64712666,0.7098897431,1532,Europe,2010,8.96,40893.804537772,,,,,
2015,11275335.0,5547255.0,5728079.0,BEL,56,Cervix,Female,Mortality,1.475726883,2.812437823,0.1552317986,161,Europe,2010,8.96,40893.804537772,,,,,
2018,11428605.0,5630355.0,5798251.0,BEL,56,Lung,Male,Mortality,31.08573617,70.25454527,3.637623896,3955,Europe,2013,8.28,47487.2100392561,,,,,
2018,11428605.0,5630355.0,5798251.0,BEL,56,Lung,Female,Mortality,14.45431308,33.16925219,1.836191549,1923,Europe,2013,8.28,47487.2100392561,,,,,
2018,11428605.0,5630355.0,5798251.0,BEL,56,Breast,Female,Mortality,15.00599669,38.32661381,1.669709102,2222,Europe,2013,8.28,47487.2100392561,,,,,
2018,11428605.0,5630355.0,5798251.0,BEL,56,Prostate,Male,Mortality,9.346083758,28.45708762,0.666568862,1602,Europe,2013,8.28,47487.2100392561,,,,,
2018,11428605.0,5630355.0,5798251.0,BEL,56,Cervix,Female,Mortality,1.559283845,3.01852269,0.1703242429,175,Europe,2013,8.28,47487.2100392561,,,,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Lung,Male,Incidence,48.23283201,92.74474996,6.007951235,3375,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Lung,Male,Mortality,36.37620631,72.34507493,4.430292151,22728,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Lung,Female,Incidence,19.789965,38.50563805,2.391104072,1481,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Lung,Female,Mortality,12.48697611,27.02965912,1.504917449,9055,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Breast,Female,Incidence,98.60609052,169.362408,10.72109982,6514,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Breast,Female,Mortality,14.70511982,36.51615903,1.588024426,12233,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Prostate,Male,Incidence,86.93674548,172.9036939,11.54578507,6292,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Prostate,Male,Mortality,9.090873525,27.58140066,0.6598231253,8665,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Cervix,Female,Incidence,6.561765156,9.28191275,0.6265762844,357,Europe,2010,6.78,36702.4323733379,,,10.37,,
2015,64916336.0,31416099.0,33500237.999999996,FRA,250,Cervix,Female,Mortality,1.229287245,2.158193655,0.1328051713,723,Europe,2010,6.78,36702.4323733379,,,10.37,,
2018,65519543.0,31721037.0,33798505.0,FRA,250,Lung,Male,Mortality,31.90302494,67.58290929,3.891649658,21438,Europe,2013,7.51,41418.1766484844,,,10.13,,
2018,65519543.0,31721037.0,33798505.0,FRA,250,Lung,Female,Mortality,12.03385936,27.37990926,1.459243363,9254,Europe,2013,7.51,41418.1766484844,,,10.13,,
2018,65519543.0,31721037.0,33798505.0,FRA,250,Breast,Female,Mortality,14.61693462,37.07560438,1.577523559,12531,Europe,2013,7.51,41418.1766484844,,,10.13,,
2018,65519543.0,31721037.0,33798505.0,FRA,250,Prostate,Male,Mortality,8.643389291,28.16742674,0.6193317788,8935,Europe,2013,7.51,41418.1766484844,,,10.13,,
2018,65519543.0,31721037.0,33798505.0,FRA,250,Cervix,Female,Mortality,1.309105886,2.432060235,0.1396388839,822,Europe,2013,7.51,41418.1766484844,,,10.13,,
2022,66277409.0,32116982.0,34160427.0,FRA,250,Lung,Male,Mortality,27.6332503,63.33098172,3.397045857,20340,Europe,2017,9.18,40988.6396406579,18.72,7.08,15.84,,2.56
2022,66277409.0,32116982.0,34160427.0,FRA,250,Lung,Male,Mortality,27.6332503,63.33098172,3.397045857,20340,Europe,2017,9.18,40988.6396406579,,,,,
2022,66277409.0,32116982.0,34160427.0,FRA,250,Lung,Female,Mortality,12.08152786,29.80641943,1.518715881,10182,Europe,2017,9.18,40988.6396406579,18.72,7.08,15.84,,2.56
2022,66277409.0,32116982.0,34160427.0,FRA,250,Lung,Female,Mortality,12.08152786,29.80641943,1.518715881,10182,Europe,2017,9.18,40988.6396406579,,,,,
2022,66277409.0,32116982.0,34160427.0,FRA,250,Breast,Female,Mortality,13.43948028,36.67108782,1.410248587,12527,Europe,2017,9.18,40988.6396406579,18.72,7.08,15.84,,2.56
2022,66277409.0,32116982.0,34160427.0,FRA,250,Breast,Female,Mortality,13.43948028,36.67108782,1.410248587,12527,Europe,2017,9.18,40988.6396406579,,,,,
2022,66277409.0,32116982.0,34160427.0,FRA,250,Prostate,Male,Mortality,7.961059971,27.74544632,0.5702635688,8911,Europe,2017,9.18,40988.6396406579,18.72,7.08,15.84,,2.56
