Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Region Name,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Population,Population_male,Population_female,GDP_per_capita,RTCenters_m,Linac_m,Protontherapy_m,XRay_m,Brachytherapy_m
Lip_oc_Pharynx,Female,Mortality,2011,0.8122216083,3.069768879,0.07500380982,1987,Japan,Eastern Asia,759,1067,24,0,224,2024,128096432.0,62641616.0,65454816.0,48760.0789494211,5.92522358468189,8.329662140784686,0.1873588485274906,0.0,1.748682586256579
Lip_oc_Pharynx,Female,Mortality,2012,0.8163137541,3.096037505,0.07768683925,2001,Japan,Eastern Asia,759,1067,24,0,224,2024,127928285.0,62548782.0,65379503.0,49145.2804308193,5.933011608808795,8.340610522528307,0.1876051101599619,0.0,1.7509810281596443
Lip_oc_Pharynx,Female,Mortality,2013,0.7837762539,3.179007083,0.07405001141,2051,Japan,Eastern Asia,759,1067,24,0,224,2024,127723645.0,62437886.0,65285760.0,40898.6478964744,5.942517534635031,8.353973925501421,0.1879056927947836,0.0,1.753786466084647
Lip_oc_Pharynx,Female,Mortality,2014,0.8294009144,3.334213346,0.08005072517,2147,Japan,Eastern Asia,759,1067,24,0,224,2024,127486605.0,62311510.0,65175094.0,38475.3952461838,5.953566651178765,8.369506741512176,0.1882550719740321,0.0,1.7570473384242997
Lip_oc_Pharynx,Female,Mortality,2015,0.7616728132,3.300332959,0.06910091396,2122,Japan,Eastern Asia,759,1067,24,0,224,2024,127275872.0,62204439.0,65071433.0,34960.6393843385,5.963424080881567,8.383364287616116,0.18856676935593888,0.0,1.759956513988763
Lip_oc_Pharynx,Female,Mortality,2016,0.8645413322,3.552382198,0.08233816087,2279,Japan,Eastern Asia,759,1067,24,0,224,2024,127159951.0,62146727.0,65013224.0,39375.4731620781,5.968860431536341,8.391006693609059,0.18873866977190012,0.0,1.7615609178710676
Lip_oc_Pharynx,Female,Mortality,2017,0.7799281787,3.323290982,0.07429304974,2126,Japan,Eastern Asia,759,1067,24,0,224,2024,127064690.0,62094983.0,64969707.0,38834.0529341227,5.973335314476429,8.397297471075559,0.1888801680466855,0.0,1.7628815684357315
Lip_oc_Pharynx,Female,Mortality,2018,0.7469535426,3.415729308,0.06905240988,2178,Japan,Eastern Asia,759,1067,24,0,224,2024,126913432.0,62016416.0,64897017.0,39751.1330982711,5.980454456546412,8.407305540362346,0.18910527925838458,0.0,1.7649826064115892
Lip_oc_Pharynx,Female,Mortality,2019,0.7358476177,3.557758469,0.066940026,2260,Japan,Eastern Asia,759,1067,24,0,224,2024,126699424.0,61908356.0,64791067.0,40415.9567649547,5.990556042306869,8.42150632034444,0.18942469698994052,0.0,1.7679638385727785
Lip_oc_Pharynx,Female,Mortality,2020,0.7644615948,3.596434381,0.07067095246,2280,Japan,Eastern Asia,759,1067,24,0,224,2024,126304543.0,61704209.0,64600334.0,40028.7341726762,6.00928503418915,8.447835482845617,0.19001691807712728,0.0,1.7734912353865213
Lip_oc_Pharynx,Female,Mortality,2021,0.7992892628,3.751554589,0.07592828211,2367,Japan,Eastern Asia,759,1067,24,0,224,2024,125679338.0,61379113.0,64300226.0,40094.5599795288,6.039178850544232,8.489860123228848,0.19096217709230773,0.0,1.7823136528615389
Lip_oc_Pharynx,Male,Mortality,2007,5.38615114,8.472137876,0.6596499035,342,Austria,Western Europe,17,58,1,8,20,2021,8296951.999999999,4036762.0,4260190.0,46622.9622913635,2.048945203009491,6.990518927914733,0.12052618841232302,0.9642095072985841,2.4105237682464598
Lip_oc_Pharynx,Male,Mortality,2008,5.338165255,8.715342472,0.6249090584,353,Austria,Western Europe,17,58,1,8,20,2021,8323253.000000001,4050329.0,4272924.0,51581.3982361071,2.042470654202149,6.968429290807331,0.1201453326001264,0.9611626608010112,2.402906652002528
Lip_oc_Pharynx,Male,Mortality,2009,4.950416186,8.148221817,0.6080293494,331,Austria,Western Europe,17,58,1,8,20,2021,8345066.000000001,4062236.0,4282829.0,47857.4446635266,2.037131881281706,6.950214653784642,0.11983128713421798,0.9586502970737438,2.3966257426843596
Lip_oc_Pharynx,Male,Mortality,2010,5.261771369,8.715531913,0.6485324797,355,Austria,Western Europe,17,58,1,8,20,2021,8365092.000000001,4073188.0,4291904.0,46611.1393420232,2.032254994924144,6.933575865035316,0.11954441146612613,0.956355291729009,2.3908882293225227
Lip_oc_Pharynx,Male,Mortality,2011,5.130146668,8.632675852,0.6387136755,353,Austria,Western Europe,17,58,1,8,20,2021,8393270.0,4089115.0,4304155.0,51116.8953522042,2.02543228086312,6.910298370003586,0.11914307534488941,0.9531446027591153,2.3828615068977883
Lip_oc_Pharynx,Male,Mortality,2012,4.968786715,8.755929558,0.6342617963,360,Austria,Western Europe,17,58,1,8,20,2021,8431601.0,4111499.0,4320101.0,48250.4059142637,2.0162244394629205,6.8788833816970225,0.1186014376154659,0.9488115009237272,2.372028752309318
Lip_oc_Pharynx,Male,Mortality,2013,4.515091266,8.16405105,0.5574288934,338,Austria,Western Europe,17,58,1,8,20,2021,8481406.0,4140101.0,4341305.0,50305.3545774973,2.0043846503751857,6.838488807162397,0.11790497943383443,0.9432398354706755,2.358099588676689
Lip_oc_Pharynx,Male,Mortality,2014,5.059182567,9.261798742,0.6347799525,387,Austria,Western Europe,17,58,1,8,20,2021,8547817.0,4178454.0,4369364.0,51314.9722616322,1.988811880273057,6.785358179755136,0.11698893413370923,0.9359114730696738,2.339778682674184
Lip_oc_Pharynx,Male,Mortality,2015,4.704445178,8.779698599,0.5937521678,372,Austria,Western Europe,17,58,1,8,20,2021,8644039.0,4237047.0,4406991.0,43915.228020857,1.9666732183878393,6.709826274499687,0.11568665990516702,0.9254932792413362,2.3137331981033404
Lip_oc_Pharynx,Male,Mortality,2016,5.800527328,10.41206383,0.7727600961,447,Austria,Western Europe,17,58,1,8,20,2021,8737915.0,4293097.0,4444819.0,45061.4993920192,1.9455442173561999,6.637739094509389,0.11444377749154118,0.9155502199323294,2.2888755498308235
Lip_oc_Pharynx,Male,Mortality,2017,4.68185571,9.061294921,0.6096305738,392,Austria,Western Europe,17,58,1,8,20,2021,8798778.0,4326092.0,4472685.0,47163.7425775142,1.9320864783723375,6.59182445562327,0.1136521457866081,0.9092171662928648,2.273042915732162
Lip_oc_Pharynx,Male,Mortality,2018,4.722782874,9.267785179,0.5954521293,403,Austria,Western Europe,17,58,1,8,20,2021,8841650.0,4348396.0,4493255.0,51194.0749841299,1.9227180447088497,6.559861564300781,0.11310106145346174,0.904808491627694,2.2620212290692345
Lip_oc_Pharynx,Male,Mortality,2019,4.551805847,9.064920281,0.5829947972,396,Austria,Western Europe,17,58,1,8,20,2021,8880876.0,4368489.0,4512387.0,49885.9947355204,1.9142255786478724,6.530887268328034,0.11260150462634541,0.9008120370107633,2.2520300925269083
Lip_oc_Pharynx,Male,Mortality,2020,4.261467531,8.862904201,0.5512076449,389,Austria,Western Europe,17,58,1,8,20,2021,8921405.0,4389081.0,4532324.0,48716.4098900349,1.9055294541610879,6.501218137726065,0.1120899678918287,0.8967197431346297,2.2417993578365736
Lip_oc_Pharynx,Male,Mortality,2021,4.403701247,9.406173532,0.5471980201,415,Austria,Western Europe,17,58,1,8,20,2021,8967057.0,4411996.0,4555060.0,53648.6437976214,1.895828252234819,6.468119919389383,0.11151930895498936,0.8921544716399149,2.230386179099787
Lip_oc_Pharynx,Male,Mortality,2022,4.430706279,9.482821913,0.5521900227,423,Austria,Western Europe,17,58,1,8,20,2021,9064677.0,4460698.0,4603980.0,52336.7725223758,1.8754115563080735,6.398462956815781,0.1103183268416514,0.8825466147332112,2.206366536833028
Lip_oc_Pharynx,Male,Mortality,2023,3.9942454,9.056449271,0.5224358292,407,Austria,Western Europe,17,58,1,8,20,2021,9130429.0,4494035.0,4636394.0,56579.504175468,1.861905941111858,6.352384975558103,0.10952387888893282,0.8761910311114626,2.1904775777786565
Lip_oc_Pharynx,Female,Mortality,2007,1.179277974,2.605517288,0.127324032,111,Austria,Western Europe,17,58,1,8,20,2021,8296951.999999999,4036762.0,4260190.0,46622.9622913635,2.048945203009491,6.990518927914733,0.12052618841232302,0.9642095072985841,2.4105237682464598
Lip_oc_Pharynx,Female,Mortality,2008,1.400638595,2.855187689,0.1616393021,122,Austria,Western Europe,17,58,1,8,20,2021,8323253.000000001,4050329.0,4272924.0,51581.3982361071,2.042470654202149,6.968429290807331,0.1201453326001264,0.9611626608010112,2.402906652002528
Lip_oc_Pharynx,Female,Mortality,2009,1.332690275,2.871933146,0.1597369014,123,Austria,Western Europe,17,58,1,8,20,2021,8345066.000000001,4062236.0,4282829.0,47857.4446635266,2.037131881281706,6.950214653784642,0.11983128713421798,0.9586502970737438,2.3966257426843596
Lip_oc_Pharynx,Female,Mortality,2010,1.453773754,2.935760322,0.1588300936,126,Austria,Western Europe,17,58,1,8,20,2021,8365092.000000001,4073188.0,4291904.0,46611.1393420232,2.032254994924144,6.933575865035316,0.11954441146612613,0.956355291729009,2.3908882293225227
Lip_oc_Pharynx,Female,Mortality,2011,1.353054261,2.95063689,0.1559732314,127,Austria,Western Europe,17,58,1,8,20,2021,8393270.0,4089115.0,4304155.0,51116.8953522042,2.02543228086312,6.910298370003586,0.11914307534488941,0.9531446027591153,2.3828615068977883
Lip_oc_Pharynx,Female,Mortality,2012,1.445735832,3.148074183,0.1961154721,136,Austria,Western Europe,17,58,1,8,20,2021,8431601.0,4111499.0,4320101.0,48250.4059142637,2.0162244394629205,6.8788833816970225,0.1186014376154659,0.9488115009237272,2.372028752309318
Lip_oc_Pharynx,Female,Mortality,2013,1.156640015,2.741111256,0.1365066086,119,Austria,Western Europe,17,58,1,8,20,2021,8481406.0,4140101.0,4341305.0,50305.3545774973,2.0043846503751857,6.838488807162397,0.11790497943383443,0.9432398354706755,2.358099588676689
Lip_oc_Pharynx,Female,Mortality,2014,1.106767625,2.815055328,0.1196842129,123,Austria,Western Europe,17,58,1,8,20,2021,8547817.0,4178454.0,4369364.0,51314.9722616322,1.988811880273057,6.785358179755136,0.11698893413370923,0.9359114730696738,2.339778682674184
Lip_oc_Pharynx,Female,Mortality,2015,1.402576399,3.471756579,0.1686200785,153,Austria,Western Europe,17,58,1,8,20,2021,8644039.0,4237047.0,4406991.0,43915.228020857,1.9666732183878393,6.709826274499687,0.11568665990516702,0.9254932792413362,2.3137331981033404
Lip_oc_Pharynx,Female,Mortality,2016,1.255076463,3.037244378,0.171977466,135,Austria,Western Europe,17,58,1,8,20,2021,8737915.0,4293097.0,4444819.0,45061.4993920192,1.9455442173561999,6.637739094509389,0.11444377749154118,0.9155502199323294,2.2888755498308235
Lip_oc_Pharynx,Female,Mortality,2017,1.150783237,2.995963275,0.1296601462,134,Austria,Western Europe,17,58,1,8,20,2021,8798778.0,4326092.0,4472685.0,47163.7425775142,1.9320864783723375,6.59182445562327,0.1136521457866081,0.9092171662928648,2.273042915732162
Lip_oc_Pharynx,Female,Mortality,2018,1.25144317,3.115781668,0.1579385384,140,Austria,Western Europe,17,58,1,8,20,2021,8841650.0,4348396.0,4493255.0,51194.0749841299,1.9227180447088497,6.559861564300781,0.11310106145346174,0.904808491627694,2.2620212290692345
Lip_oc_Pharynx,Female,Mortality,2019,1.436419809,3.457149901,0.1960634723,156,Austria,Western Europe,17,58,1,8,20,2021,8880876.0,4368489.0,4512387.0,49885.9947355204,1.9142255786478724,6.530887268328034,0.11260150462634541,0.9008120370107633,2.2520300925269083
Lip_oc_Pharynx,Female,Mortality,2020,1.119155367,3.088922693,0.1409404117,140,Austria,Western Europe,17,58,1,8,20,2021,8921405.0,4389081.0,4532324.0,48716.4098900349,1.9055294541610879,6.501218137726065,0.1120899678918287,0.8967197431346297,2.2417993578365736
Lip_oc_Pharynx,Female,Mortality,2021,1.220766269,3.271087179,0.1429379591,149,Austria,Western Europe,17,58,1,8,20,2021,8967057.0,4411996.0,4555060.0,53648.6437976214,1.895828252234819,6.468119919389383,0.11151930895498936,0.8921544716399149,2.230386179099787
Lip_oc_Pharynx,Female,Mortality,2022,1.286176002,3.540415417,0.1613425337,163,Austria,Western Europe,17,58,1,8,20,2021,9064677.0,4460698.0,4603980.0,52336.7725223758,1.8754115563080735,6.398462956815781,0.1103183268416514,0.8825466147332112,2.206366536833028
Lip_oc_Pharynx,Female,Mortality,2023,1.035935973,2.631355316,0.1332555655,122,Austria,Western Europe,17,58,1,8,20,2021,9130429.0,4494035.0,4636394.0,56579.504175468,1.861905941111858,6.352384975558103,0.10952387888893282,0.8761910311114626,2.1904775777786565
Lip_oc_Pharynx,Male,Mortality,2007,2.699009,3.033609469,0.3305841417,747,South Korea,Eastern Asia,65,190,2,0,37,2023,48178118.0,24490415.0,23687703.0,25078.4853957105,1.3491602141868637,3.943699087623141,0.04151262197498043,0.0,0.7679835065371379
Lip_oc_Pharynx,Male,Mortality,2008,2.623815126,3.073868162,0.3100351303,761,South Korea,Eastern Asia,65,190,2,0,37,2023,48356493.0,24568989.0,23787503.0,22252.3125108061,1.3441834998249358,3.9291517687190427,0.04135949230230571,0.0,0.7651506075926557
Lip_oc_Pharynx,Male,Mortality,2009,2.486014776,3.075201582,0.2885426547,765,South Korea,Eastern Asia,65,190,2,0,37,2023,48546687.0,24655061.0,23891625.0,19937.3029137734,1.3389173189099393,3.9137583168136687,0.04119745596645967,0.0,0.7621529353795038
Lip_oc_Pharynx,Male,Mortality,2010,2.32412215,2.970713628,0.2835944024,742,South Korea,Eastern Asia,65,190,2,0,37,2023,48769332.0,24755452.0,24013880.0,24071.2620526362,1.3328048044619516,3.8958909668887816,0.04100937859882928,0.0,0.7586735040783417
Lip_oc_Pharynx,Male,Mortality,2011,2.192943663,2.8985175,0.2524811868,727,South Korea,Eastern Asia,65,190,2,0,37,2023,49127643.0,24895999.0,24231645.0,26175.2398553363,1.3230840323440716,3.8674764022365165,0.04071027791827912,0.0,0.7531401414881638
Lip_oc_Pharynx,Male,Mortality,2012,2.318719959,3.211910925,0.2708983788,809,South Korea,Eastern Asia,65,190,2,0,37,2023,49599579.0,25068874.0,24530706.0,26600.5477433903,1.3104949943224316,3.8306776757117236,0.040322922902228664,0.0,0.7459740736912304
Lip_oc_Pharynx,Male,Mortality,2013,2.275542634,3.247250477,0.2598081686,821,South Korea,Eastern Asia,65,190,2,0,37,2023,50071164.0,25241689.0,24829476.0,28449.3591104972,1.2981523657009453,3.7945992228181473,0.03994314971387524,0.0,0.7389482697066919
Lip_oc_Pharynx,Male,Mortality,2014,2.144380122,3.247356419,0.2426318227,824,South Korea,Eastern Asia,65,190,2,0,37,2023,50539056.0,25412647.0,25126408.0,30667.0912467447,1.2861340346364998,3.7594687166297684,0.039573354911892296,0.0,0.7321070658700075
Lip_oc_Pharynx,Male,Mortality,2015,2.262885101,3.472377161,0.2531043702,884,South Korea,Eastern Asia,65,190,2,0,37,2023,50983912.0,25576742.0,25407170.0,30171.7906545222,1.2749119761543601,3.7266657764512066,0.03922806080474955,0.0,0.7257191248878666
Lip_oc_Pharynx,Male,Mortality,2016,2.168405535,3.560821864,0.2536386142,909,South Korea,Eastern Asia,65,190,2,0,37,2023,51297839.0,25698156.0,25599683.0,30832.0628072516,1.2671099069105034,3.703859727892241,0.0389879971357078,0.0,0.7212779470105943
Lip_oc_Pharynx,Male,Mortality,2017,2.138172181,3.628294945,0.2431377531,928,South Korea,Eastern Asia,65,190,2,0,37,2023,51486270.0,25775545.0,25710726.0,33296.9845439195,1.2624724999499868,3.690304230623038,0.03884530769076882,0.0,0.7186381922792232
Lip_oc_Pharynx,Male,Mortality,2018,1.846531819,3.28490398,0.1974105455,841,South Korea,Eastern Asia,65,190,2,0,37,2023,51640894.0,25836216.0,25804678.0,35363.9508228687,1.2586923843727416,3.679254662012629,0.0387289964422382,0.0,0.7164864341814067
Lip_oc_Pharynx,Male,Mortality,2019,2.089236691,3.893109657,0.2340727954,997,South Korea,Eastern Asia,65,190,2,0,37,2023,51767846.0,25882760.0,25885087.0,33826.9443301597,1.2556056514308127,3.670231904182376,0.03863402004402501,0.0,0.7147293708144626
Lip_oc_Pharynx,Male,Mortality,2020,1.953101175,3.795973382,0.2231905545,972,South Korea,Eastern Asia,65,190,2,0,37,2023,51858482.0,25903431.0,25955050.0,33645.7719545073,1.25341115846777,3.663817232444251,0.03856649718362369,0.0,0.7134801978970383
Lip_oc_Pharynx,Male,Mortality,2021,1.839706596,3.677346708,0.2034631656,941,South Korea,Eastern Asia,65,190,2,0,37,2023,51848397.0,25876232.0,25972166.0,37518.4635305697,1.2536549587058592,3.6645298792940504,0.03857399872941106,0.0,0.7136189764941046
Lip_oc_Pharynx,Male,Mortality,2022,1.774280443,3.76663437,0.199309989,962,South Korea,Eastern Asia,65,190,2,0,37,2023,51782512.0,25840655.0,25941857.0,34822.4048404971,1.2552500349925086,3.6691924099781024,0.0386230779997695,0.0,0.7145269429957357
Lip_oc_Pharynx,Female,Mortality,2007,0.5647512381,0.83652191,0.06131873566,205,South Korea,Eastern Asia,65,190,2,0,37,2023,48178118.0,24490415.0,23687703.0,25078.4853957105,1.3491602141868637,3.943699087623141,0.04151262197498043,0.0,0.7679835065371379
Lip_oc_Pharynx,Female,Mortality,2008,0.544066544,0.843896168,0.05909190229,208,South Korea,Eastern Asia,65,190,2,0,37,2023,48356493.0,24568989.0,23787503.0,22252.3125108061,1.3441834998249358,3.9291517687190427,0.04135949230230571,0.0,0.7651506075926557
Lip_oc_Pharynx,Female,Mortality,2009,0.5147420107,0.839375153,0.05367537597,208,South Korea,Eastern Asia,65,190,2,0,37,2023,48546687.0,24655061.0,23891625.0,19937.3029137734,1.3389173189099393,3.9137583168136687,0.04119745596645967,0.0,0.7621529353795038
Lip_oc_Pharynx,Female,Mortality,2010,0.5160933361,0.887455824,0.04945681966,221,South Korea,Eastern Asia,65,190,2,0,37,2023,48769332.0,24755452.0,24013880.0,24071.2620526362,1.3328048044619516,3.8958909668887816,0.04100937859882928,0.0,0.7586735040783417
Lip_oc_Pharynx,Female,Mortality,2011,0.5058200251,0.850989433,0.05524727992,213,South Korea,Eastern Asia,65,190,2,0,37,2023,49127643.0,24895999.0,24231645.0,26175.2398553363,1.3230840323440716,3.8674764022365165,0.04071027791827912,0.0,0.7531401414881638
Lip_oc_Pharynx,Female,Mortality,2012,0.4600150309,0.9023033619,0.04180456972,227,South Korea,Eastern Asia,65,190,2,0,37,2023,49599579.0,25068874.0,24530706.0,26600.5477433903,1.3104949943224316,3.8306776757117236,0.040322922902228664,0.0,0.7459740736912304
Lip_oc_Pharynx,Female,Mortality,2013,0.5466795002,1.016773861,0.05484727519,257,South Korea,Eastern Asia,65,190,2,0,37,2023,50071164.0,25241689.0,24829476.0,28449.3591104972,1.2981523657009453,3.7945992228181473,0.03994314971387524,0.0,0.7389482697066919
Lip_oc_Pharynx,Female,Mortality,2014,0.5461391177,1.075282709,0.0539733138,273,South Korea,Eastern Asia,65,190,2,0,37,2023,50539056.0,25412647.0,25126408.0,30667.0912467447,1.2861340346364998,3.7594687166297684,0.039573354911892296,0.0,0.7321070658700075
Lip_oc_Pharynx,Female,Mortality,2015,0.5558648277,1.121847286,0.05824747868,286,South Korea,Eastern Asia,65,190,2,0,37,2023,50983912.0,25576742.0,25407170.0,30171.7906545222,1.2749119761543601,3.7266657764512066,0.03922806080474955,0.0,0.7257191248878666
Lip_oc_Pharynx,Female,Mortality,2016,0.5010900283,1.149103756,0.04464908878,294,South Korea,Eastern Asia,65,190,2,0,37,2023,51297839.0,25698156.0,25599683.0,30832.0628072516,1.2671099069105034,3.703859727892241,0.0389879971357078,0.0,0.7212779470105943
Lip_oc_Pharynx,Female,Mortality,2017,0.4607404116,1.056367456,0.04740839083,271,South Korea,Eastern Asia,65,190,2,0,37,2023,51486270.0,25775545.0,25710726.0,33296.9845439195,1.2624724999499868,3.690304230623038,0.03884530769076882,0.0,0.7186381922792232
Lip_oc_Pharynx,Female,Mortality,2018,0.5000180837,1.151799196,0.04566181703,296,South Korea,Eastern Asia,65,190,2,0,37,2023,51640894.0,25836216.0,25804678.0,35363.9508228687,1.2586923843727416,3.679254662012629,0.0387289964422382,0.0,0.7164864341814067
Lip_oc_Pharynx,Female,Mortality,2019,0.4832235637,1.169927545,0.04403635649,301,South Korea,Eastern Asia,65,190,2,0,37,2023,51767846.0,25882760.0,25885087.0,33826.9443301597,1.2556056514308127,3.670231904182376,0.03863402004402501,0.0,0.7147293708144626
Lip_oc_Pharynx,Female,Mortality,2020,0.4752176551,1.208087028,0.04574645985,311,South Korea,Eastern Asia,65,190,2,0,37,2023,51858482.0,25903431.0,25955050.0,33645.7719545073,1.25341115846777,3.663817232444251,0.03856649718362369,0.0,0.7134801978970383
Lip_oc_Pharynx,Female,Mortality,2021,0.4492631213,1.107047599,0.04790751915,285,South Korea,Eastern Asia,65,190,2,0,37,2023,51848397.0,25876232.0,25972166.0,37518.4635305697,1.2536549587058592,3.6645298792940504,0.03857399872941106,0.0,0.7136189764941046
Lip_oc_Pharynx,Female,Mortality,2022,0.5010334945,1.290869055,0.04955043473,332,South Korea,Eastern Asia,65,190,2,0,37,2023,51782512.0,25840655.0,25941857.0,34822.4048404971,1.2552500349925086,3.6691924099781024,0.0386230779997695,0.0,0.7145269429957357
Lip_oc_Pharynx,Male,Mortality,2007,0.6807529831,0.2058783767,0.09045623731,3,Kuwait,Western Asia,2,5,0,0,1,2021,2507887.0,1457170.0,1050716.0,45709.4132876371,0.7974840971702473,1.9937102429256184,0.0,0.0,0.39874204858512363
Lip_oc_Pharynx,Male,Mortality,2008,2.023186619,0.6540752814,0.1275170227,10,Kuwait,Western Asia,2,5,0,0,1,2021,2651421.0,1528877.0,1122544.0,55585.1889344442,0.754312498844959,1.8857812471123976,0.0,0.0,0.3771562494224795
Lip_oc_Pharynx,Male,Mortality,2009,1.199990031,0.4996864468,0.1337021789,8,Kuwait,Western Asia,2,5,0,0,1,2021,2795484.0,1601004.0,1194480.0,37907.1001320042,0.7154396161809548,1.7885990404523868,0.0,0.0,0.3577198080904774
Lip_oc_Pharynx,Male,Mortality,2010,0.4370265836,0.2983706575,0.07862152979,5,Kuwait,Western Asia,2,5,0,0,1,2021,2943372.0,1675765.0,1267607.0,39212.252220155,0.6794927722353817,1.6987319305884543,0.0,0.0,0.33974638611769087
Lip_oc_Pharynx,Male,Mortality,2011,0.4439344219,0.224053988,0.08347414647,4,Kuwait,Western Asia,2,5,0,0,1,2021,3132814.0,1785283.0,1347532.0,49169.6063813095,0.6384036843553431,1.5960092108883577,0.0,0.0,0.31920184217767156
Lip_oc_Pharynx,Male,Mortality,2012,1.32353033,0.4706404056,0.2789059093,9,Kuwait,Western Asia,2,5,0,0,1,2021,3337025.0,1912288.0,1424737.0,52155.2225833921,0.599336235119605,1.4983405877990126,0.0,0.0,0.2996681175598025
Lip_oc_Pharynx,Male,Mortality,2013,0.8557217523,0.3466214804,0.1802697795,7,Kuwait,Western Asia,2,5,0,0,1,2021,3507746.0,2019494.0,1488253.0,49651.0439275077,0.5701667110446423,1.4254167776116058,0.0,0.0,0.28508335552232117
Lip_oc_Pharynx,Male,Mortality,2014,0.6978936606,0.4699367371,0.04554867094,10,Kuwait,Western Asia,2,5,0,0,1,2021,3665766.0,2127945.0,1537821.0,44368.7813457751,0.5455885618449187,1.3639714046122966,0.0,0.0,0.27279428092245933
Lip_oc_Pharynx,Male,Mortality,2015,1.261342679,0.7102622688,0.204372867,16,Kuwait,Western Asia,2,5,0,0,1,2021,3834454.0,2252690.0,1581764.0,29882.2126495698,0.5215866457127925,1.3039666142819812,0.0,0.0,0.2607933228563962
Lip_oc_Pharynx,Male,Mortality,2016,0.7240833208,0.5025660183,0.04816249359,12,Kuwait,Western Asia,2,5,0,0,1,2021,4003971.0,2387750.0,1616221.0,27323.6890735517,0.4995041172875628,1.2487602932189068,0.0,0.0,0.2497520586437814
Lip_oc_Pharynx,Male,Mortality,2017,0.5924364976,0.2776106606,0.0108418603,7,Kuwait,Western Asia,2,5,0,0,1,2021,4154685.000000001,2521516.0,1633168.0,29047.6536135703,0.48138426860279415,1.203460671506985,0.0,0.0,0.24069213430139708
Lip_oc_Pharynx,Male,Mortality,2018,0.2025319468,0.1126943837,0.004068690275,3,Kuwait,Western Asia,2,5,0,0,1,2021,4323387.0,2662068.0,1661319.0,32067.9623756889,0.4626002715000993,1.1565006787502483,0.0,0.0,0.23130013575004965
Lip_oc_Pharynx,Male,Mortality,2019,0.3144005106,0.2919696308,0.01885499729,8,Kuwait,Western Asia,2,5,0,0,1,2021,4442194.0,2740012.0,1702181.0,31707.8737443551,0.45022797293409517,1.125569932335238,0.0,0.0,0.22511398646704758
Lip_oc_Pharynx,Male,Mortality,2020,0.1428249423,0.1811129609,0.01646264514,5,Kuwait,Western Asia,2,5,0,0,1,2021,4400144.0,2681470.0,1718674.0,25236.0755848941,0.45453057899923277,1.1363264474980819,0.0,0.0,0.22726528949961639
Lip_oc_Pharynx,Male,Mortality,2021,0.3069769353,0.2516715485,0.04999756435,7,Kuwait,Western Asia,2,5,0,0,1,2021,4360742.0,2645300.0,1715441.0,34018.6342592913,0.4586375437941525,1.1465938594853813,0.0,0.0,0.22931877189707625
Lip_oc_Pharynx,Male,Mortality,2022,0.7118104987,0.4282502409,0.1179180998,12,Kuwait,Western Asia,2,5,0,0,1,2021,4589511.0,2802100.0,1787410.0,39981.7691035833,0.4357762733328235,1.0894406833320587,0.0,0.0,0.21788813666641174
Lip_oc_Pharynx,Male,Mortality,2023,0.7138180475,0.4055048637,0.06362229822,12,Kuwait,Western Asia,2,5,0,0,1,2021,4838782.0,2959273.0,1879508.0,34075.849012909,0.4133271554701162,1.0333178886752907,0.0,0.0,0.2066635777350581
Lip_oc_Pharynx,Female,Mortality,2007,0.2976665571,0.1903463924,0.03249494096,2,Kuwait,Western Asia,2,5,0,0,1,2021,2507887.0,1457170.0,1050716.0,45709.4132876371,0.7974840971702473,1.9937102429256184,0.0,0.0,0.39874204858512363
Lip_oc_Pharynx,Female,Mortality,2008,0.6134221834,0.1781665768,0.1204034078,2,Kuwait,Western Asia,2,5,0,0,1,2021,2651421.0,1528877.0,1122544.0,55585.1889344442,0.754312498844959,1.8857812471123976,0.0,0.0,0.3771562494224795
Lip_oc_Pharynx,Female,Mortality,2009,2.187212066,0.6697469445,0.1648060614,8,Kuwait,Western Asia,2,5,0,0,1,2021,2795484.0,1601004.0,1194480.0,37907.1001320042,0.7154396161809548,1.7885990404523868,0.0,0.0,0.3577198080904774
Lip_oc_Pharynx,Female,Mortality,2010,1.073954005,0.394443397,0.1589142644,5,Kuwait,Western Asia,2,5,0,0,1,2021,2943372.0,1675765.0,1267607.0,39212.252220155,0.6794927722353817,1.6987319305884543,0.0,0.0,0.33974638611769087
Lip_oc_Pharynx,Female,Mortality,2011,0.7347082033,0.2968385213,0.0322722554,4,Kuwait,Western Asia,2,5,0,0,1,2021,3132814.0,1785283.0,1347532.0,49169.6063813095,0.6384036843553431,1.5960092108883577,0.0,0.0,0.31920184217767156
Lip_oc_Pharynx,Female,Mortality,2012,1.265023266,0.4913187487,0.07285328554,7,Kuwait,Western Asia,2,5,0,0,1,2021,3337025.0,1912288.0,1424737.0,52155.2225833921,0.599336235119605,1.4983405877990126,0.0,0.0,0.2996681175598025
Lip_oc_Pharynx,Female,Mortality,2013,0.4285349222,0.2015782231,0.05938287106,3,Kuwait,Western Asia,2,5,0,0,1,2021,3507746.0,2019494.0,1488253.0,49651.0439275077,0.5701667110446423,1.4254167776116058,0.0,0.0,0.28508335552232117
