Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Region Name,RTCenters,Linac,Protontherapy,XRay,Brachytherapy,Last Update,Population,Population_male,Population_female,GDP_per_capita
Cervix,Female,Mortality,2011,9.070190818,15.0248238,1.011878122,1647,Romania,Eastern Europe,56,117,0,0,10,2025,20282011.0,9779487.0,10502524.0,9560.6755277458
Cervix,Female,Mortality,2012,9.100101846,15.92835022,0.9911006318,1639,Romania,Eastern Europe,56,117,0,0,10,2025,20158452.0,9725306.0,10433147.0,8929.95366231474
Cervix,Female,Mortality,2013,9.457885566,16.48687149,1.064182664,1687,Romania,Eastern Europe,56,117,0,0,10,2025,20062921.0,9685080.0,10377841.0,9497.67411615237
Cervix,Female,Mortality,2014,9.463520216,16.83651586,1.046512159,1715,Romania,Eastern Europe,56,117,0,0,10,2025,19968174.0,9645490.0,10322684.0,10031.7710755404
Cervix,Female,Mortality,2015,9.069372096,16.21436095,1.008676579,1644,Romania,Eastern Europe,56,117,0,0,10,2025,19871019.0,9604635.0,10266385.0,8977.01748158196
Cervix,Female,Mortality,2016,8.765130828,15.77625578,0.9934408563,1590,Romania,Eastern Europe,56,117,0,0,10,2025,19777051.0,9564120.0,10212931.0,9404.54005870715
Cervix,Female,Mortality,2017,8.513085973,15.59074232,0.9851854598,1561,Romania,Eastern Europe,56,117,0,0,10,2025,19689401.0,9525743.0,10163659.0,10727.9822007426
Cervix,Female,Mortality,2018,7.964985781,14.7521513,0.922998276,1468,Romania,Eastern Europe,56,117,0,0,10,2025,19597872.0,9485968.0,10111904.0,12416.134317959
Cervix,Female,Mortality,2019,8.282282896,15.56628843,0.969415555,1540,Romania,Eastern Europe,56,117,0,0,10,2025,19501542.0,9444048.0,10057494.0,12909.6104013244
Cervix,Female,Mortality,2007,7.616975099,13.78993214,0.8332173039,523,Serbia,Southern Europe,9,39,0,1,5,2025,7482989.0,3553227.0,3929762.0,6081.08765700202
Cervix,Female,Mortality,2008,7.597084741,13.39897596,0.8356324363,506,Serbia,Southern Europe,9,39,0,1,5,2025,7454279.0,3541967.0,3912312.0,7376.73517910716
Cervix,Female,Mortality,2009,6.758103117,12.52406762,0.7356497979,471,Serbia,Southern Europe,9,39,0,1,5,2025,7425347.0,3530727.0,3894621.0,6414.0448463847
Cervix,Female,Mortality,2010,7.192357202,12.73677178,0.813101596,477,Serbia,Southern Europe,9,39,0,1,5,2025,7395864.0,3519248.0,3876617.0,5970.92660940072
Cervix,Female,Mortality,2011,6.778299008,12.44810259,0.7267845258,462,Serbia,Southern Europe,9,39,0,1,5,2025,7364859.0,3507034.0,3857825.0,7082.2861666075
Cervix,Female,Mortality,2012,6.79019613,12.61722232,0.7493661288,466,Serbia,Southern Europe,9,39,0,1,5,2025,7324623.0,3488863.0,3835760.0,6263.04086072815
Cervix,Female,Mortality,2013,6.666035861,12.73238646,0.7518392805,468,Serbia,Southern Europe,9,39,0,1,5,2025,7276180.0,3465309.0,3810871.0,7040.41812068781
Cervix,Female,Mortality,2014,5.965160291,11.34176961,0.6794017421,415,Serbia,Southern Europe,9,39,0,1,5,2025,7227203.0,3441631.0,3785571.0,6886.67809068704
Cervix,Female,Mortality,2015,6.093985747,11.64819805,0.6768277034,424,Serbia,Southern Europe,9,39,0,1,5,2025,7177253.0,3417618.0,3759635.0,5820.3215576888
Cervix,Female,Mortality,2016,6.727266172,12.51142047,0.7293225341,453,Serbia,Southern Europe,9,39,0,1,5,2025,7126083.0,3393227.0,3732856.0,5982.37030126471
Cervix,Female,Mortality,2017,7.368554106,13.52385962,0.8195143985,487,Serbia,Southern Europe,9,39,0,1,5,2025,7073507.0,3368503.0,3705004.0,6548.03653824187
Cervix,Female,Mortality,2018,6.165006276,11.92438321,0.7111160749,427,Serbia,Southern Europe,9,39,0,1,5,2025,7020019.0,3343694.0,3676325.0,7559.86165747394
Cervix,Female,Mortality,2019,6.471714875,12.29817861,0.7275016372,438,Serbia,Southern Europe,9,39,0,1,5,2025,6966153.0,3318708.0,3647445.0,7755.632986437
Cervix,Female,Mortality,2020,6.484485226,12.80087713,0.7487671893,453,Serbia,Southern Europe,9,39,0,1,5,2025,6907812.0,3291014.0,3616798.0,8098.70955668849
Cervix,Female,Mortality,2021,6.142326586,12.0889852,0.6998725644,424,Serbia,Southern Europe,9,39,0,1,5,2025,6835430.0,3256229.0,3579201.0,9680.52798074468
Cervix,Female,Mortality,2022,5.865268936,11.80035091,0.6637275336,404,Serbia,Southern Europe,9,39,0,1,5,2025,6791213.0,3230996.0,3560218.0,10024.8191112596
Cervix,Female,Mortality,2023,5.128253416,10.22847413,0.5948472241,348,Serbia,Southern Europe,9,39,0,1,5,2025,6773201.0,3216668.0,3556533.0,12281.707946167
Cervix,Female,Mortality,2007,2.927018362,4.204470015,0.3260239066,76,Singapore,South-Eastern Asia,11,28,3,0,6,2024,4596515.0,2364795.0,2231720.0,39432.8860198877
Cervix,Female,Mortality,2008,2.930953096,4.23982171,0.3358016675,78,Singapore,South-Eastern Asia,11,28,3,0,6,2024,4806741.0,2497992.0,2308749.0,40008.5720489092
Cervix,Female,Mortality,2009,2.192613244,3.281831516,0.2374031532,62,Singapore,South-Eastern Asia,11,28,3,0,6,2024,4968568.0,2590232.0,2378336.0,38926.8054365453
Cervix,Female,Mortality,2010,2.431396415,3.611998115,0.3101852005,69,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5077014.0,2642165.0,2434849.0,47236.683084953
Cervix,Female,Mortality,2011,2.474910671,3.799510748,0.2832346965,73,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5182239.0,2694205.0,2488034.0,53891.4570264372
Cervix,Female,Mortality,2012,2.59936755,4.127966976,0.2702226364,80,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5293340.0,2758145.0,2535195.0,55547.5553077786
Cervix,Female,Mortality,2013,2.109899879,3.532579341,0.2439035518,69,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5385588.0,2816050.0,2569539.0,56967.4257940383
Cervix,Female,Mortality,2014,2.449618368,3.911947647,0.2717143181,77,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5457900.0,2857026.0,2600874.0,57564.8023114977
Cervix,Female,Mortality,2015,2.063055491,3.524562677,0.2149687545,70,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5525340.0,2887448.0,2637892.0,55645.6068614606
Cervix,Female,Mortality,2016,2.320964658,3.942050854,0.2563308722,79,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5577930.0,2902713.0,2675217.0,57005.5887176547
Cervix,Female,Mortality,2017,1.937764895,3.560388893,0.2367765108,72,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5604078.0,2897013.0,2707066.0,61236.251270627
Cervix,Female,Mortality,2018,1.714230607,3.090591112,0.1690387583,63,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5634369.0,2904611.0,2729758.0,66881.6067035265
Cervix,Female,Mortality,2019,1.191833475,2.333691652,0.1199105937,48,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5669563.0,2931783.0,2737780.0,65952.0378959293
Cervix,Female,Mortality,2020,1.964702779,3.774216681,0.2165245036,78,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5620150.0,2909604.0,2710547.0,61410.0792630788
Cervix,Female,Mortality,2021,1.953041577,3.687808793,0.1959737751,75,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5546290.0,2866604.0,2679686.0,80056.1288247844
Cervix,Female,Mortality,2022,1.608494473,3.072451773,0.1787807703,64,Singapore,South-Eastern Asia,11,28,3,0,6,2024,5649885.0,2919697.0,2730188.0,90299.0694637269
Cervix,Female,Mortality,2007,5.72269849,8.535400845,0.6395861202,237,Slovakia,Eastern Europe,13,24,0,7,6,2024,5376999.0,2614323.0,2762676.0,16110.4817265237
Cervix,Female,Mortality,2008,4.714866685,7.445836932,0.5334222002,207,Slovakia,Eastern Europe,13,24,0,7,6,2024,5379120.0,2615934.0,2763186.0,18744.3192278346
Cervix,Female,Mortality,2009,4.781237105,7.648263198,0.511873878,213,Slovakia,Eastern Europe,13,24,0,7,6,2024,5385073.0,2619763.0,2765309.0,16586.7527805228
Cervix,Female,Mortality,2010,4.586297382,7.380528589,0.5160168391,206,Slovakia,Eastern Europe,13,24,0,7,6,2024,5391851.0,2624115.0,2767736.0,16899.448680529
Cervix,Female,Mortality,2011,4.681601525,7.655206619,0.5125910059,213,Slovakia,Eastern Europe,13,24,0,7,6,2024,5398109.0,2628148.0,2769961.0,18469.4354316836
Cervix,Female,Mortality,2012,4.985182359,8.256081289,0.5274577774,229,Slovakia,Eastern Europe,13,24,0,7,6,2024,5404871.0,2632552.0,2772319.0,17516.9691054078
Cervix,Female,Mortality,2013,5.168851421,8.645925572,0.5845463154,240,Slovakia,Eastern Europe,13,24,0,7,6,2024,5410422.0,2636149.0,2774272.0,18312.7805149823
Cervix,Female,Mortality,2014,4.84332632,8.207482272,0.5306906818,228,Slovakia,Eastern Europe,13,24,0,7,6,2024,5415230.0,2639229.0,2776001.0,18770.9289896545
Cervix,Female,Mortality,2015,4.454476951,7.769965845,0.5017795006,216,Slovakia,Eastern Europe,13,24,0,7,6,2024,5420278.0,2642755.0,2777523.0,16442.0760860018
Cervix,Female,Mortality,2016,4.372871627,7.764432859,0.4997165602,216,Slovakia,Eastern Europe,13,24,0,7,6,2024,5427259.0,2647457.0,2779802.0,16636.0769133073
Cervix,Female,Mortality,2017,4.071961314,7.109173203,0.4382066587,198,Slovakia,Eastern Europe,13,24,0,7,6,2024,5435700.0,2652718.0,2782983.0,17645.5298716761
Cervix,Female,Mortality,2018,4.744048856,8.464922223,0.5621282316,236,Slovakia,Eastern Europe,13,24,0,7,6,2024,5443232.0,2657468.0,2785764.0,19573.3717031314
Cervix,Female,Mortality,2019,4.180567452,7.56019582,0.4783166537,211,Slovakia,Eastern Europe,13,24,0,7,6,2024,5450626.0,2661918.0,2788708.0,19406.0589683582
Cervix,Female,Mortality,2020,3.42855719,6.301666504,0.3840981309,176,Slovakia,Eastern Europe,13,24,0,7,6,2024,5455024.0,2664405.0,2790618.0,19735.4858280801
Cervix,Female,Mortality,2021,4.258264358,7.948645277,0.4933385433,221,Slovakia,Eastern Europe,13,24,0,7,6,2024,5442759.0,2658236.0,2784523.0,22123.3342114545
Cervix,Female,Mortality,2022,4.064925342,7.855134033,0.4437650654,218,Slovakia,Eastern Europe,13,24,0,7,6,2024,5473197.0,2672668.0,2800528.0,21317.7943982363
Cervix,Female,Mortality,2023,3.921353627,7.429892115,0.4328730503,206,Slovakia,Eastern Europe,13,24,0,7,6,2024,5518055.0,2694215.0,2823840.0,24614.8734642794
Cervix,Female,Incidence,2007,10.52656754,15.0349367,1.016724196,154,Slovenia,Southern Europe,2,12,0,1,5,2023,2014158.0,991986.0,1022172.0,23725.1596001515
Cervix,Female,Incidence,2008,8.762252577,12.67476552,0.8516746161,130,Slovenia,Southern Europe,2,12,0,1,5,2023,2025085.0,1000466.0,1024619.9999999999,27461.9764165315
Cervix,Female,Incidence,2009,8.698042731,12.61440293,0.8620069638,130,Slovenia,Southern Europe,2,12,0,1,5,2023,2035608.0,1007182.0,1028426.9999999999,24501.7897290425
Cervix,Female,Incidence,2010,9.298565878,13.62917998,0.9372272744,141,Slovenia,Southern Europe,2,12,0,1,5,2023,2044612.0,1012559.0,1032053.0000000001,23329.8417691156
Cervix,Female,Incidence,2011,9.00990899,13.69247473,0.8748867009,142,Slovenia,Southern Europe,2,12,0,1,5,2023,2048804.0,1013905.0,1034898.9999999999,24940.6284841605
Cervix,Female,Incidence,2012,7.679332128,11.35873583,0.7946624178,118,Slovenia,Southern Europe,2,12,0,1,5,2023,2053321.0,1016266.0,1037055.0000000001,22442.1417859955
Cervix,Female,Incidence,2013,8.010649632,11.92931687,0.8167197094,124,Slovenia,Southern Europe,2,12,0,1,5,2023,2056440.9999999998,1018495.0,1037946.9999999999,23236.9655321695
Cervix,Female,Incidence,2014,6.873545661,11.05552372,0.6410852276,115,Slovenia,Southern Europe,2,12,0,1,5,2023,2058400.9999999998,1020097.0,1038303.0000000001,24013.0682060959
Cervix,Female,Incidence,2015,7.399593776,11.43655642,0.7118215225,119,Slovenia,Southern Europe,2,12,0,1,5,2023,2059947.0,1021365.0,1038582.0000000001,20697.2748530619
Cervix,Female,Incidence,2016,7.774398467,11.82272828,0.7732530768,123,Slovenia,Southern Europe,2,12,0,1,5,2023,2061373.0,1022794.0,1038579.0,21447.8377796036
Cervix,Female,Incidence,2017,4.917119528,8.267736217,0.5137435066,86,Slovenia,Southern Europe,2,12,0,1,5,2023,2062409.9999999998,1024506.0000000001,1037903.0,23303.077705959
Cervix,Female,Mortality,2007,2.176310668,4.295696201,0.2168495201,44,Slovenia,Southern Europe,2,12,0,1,5,2023,2014158.0,991986.0,1022172.0,23725.1596001515
Cervix,Female,Mortality,2008,2.204168402,4.186454968,0.1957862789,43,Slovenia,Southern Europe,2,12,0,1,5,2023,2025085.0,1000466.0,1024619.9999999999,27461.9764165315
Cervix,Female,Mortality,2009,2.736446648,4.851693435,0.2933078894,50,Slovenia,Southern Europe,2,12,0,1,5,2023,2035608.0,1007182.0,1028426.9999999999,24501.7897290425
Cervix,Female,Mortality,2010,2.156764868,4.156416589,0.2250810682,43,Slovenia,Southern Europe,2,12,0,1,5,2023,2044612.0,1012559.0,1032053.0000000001,23329.8417691156
Cervix,Female,Mortality,2011,2.054080551,3.953255168,0.2161583844,41,Slovenia,Southern Europe,2,12,0,1,5,2023,2048804.0,1013905.0,1034898.9999999999,24940.6284841605
Cervix,Female,Mortality,2012,2.099995366,4.042939872,0.2160195805,42,Slovenia,Southern Europe,2,12,0,1,5,2023,2053321.0,1016266.0,1037055.0000000001,22442.1417859955
Cervix,Female,Mortality,2013,1.880017954,3.944370902,0.2322931508,41,Slovenia,Southern Europe,2,12,0,1,5,2023,2056440.9999999998,1018495.0,1037946.9999999999,23236.9655321695
Cervix,Female,Mortality,2014,2.448689005,4.710614456,0.2772167078,49,Slovenia,Southern Europe,2,12,0,1,5,2023,2058400.9999999998,1020097.0,1038303.0000000001,24013.0682060959
Cervix,Female,Mortality,2015,2.215238051,4.709170292,0.2222087388,49,Slovenia,Southern Europe,2,12,0,1,5,2023,2059947.0,1021365.0,1038582.0000000001,20697.2748530619
Cervix,Female,Mortality,2016,1.730387096,3.940909427,0.1913235034,41,Slovenia,Southern Europe,2,12,0,1,5,2023,2061373.0,1022794.0,1038579.0,21447.8377796036
Cervix,Female,Mortality,2017,2.157286992,4.133868108,0.2092649084,43,Slovenia,Southern Europe,2,12,0,1,5,2023,2062409.9999999998,1024506.0000000001,1037903.0,23303.077705959
Cervix,Female,Mortality,2018,1.465790941,4.040023163,0.1670551272,42,Slovenia,Southern Europe,2,12,0,1,5,2023,2069481.0000000002,1031009.0,1038471.0,25888.0481065655
Cervix,Female,Mortality,2019,2.103856925,4.233798025,0.2274308396,44,Slovenia,Southern Europe,2,12,0,1,5,2023,2083438.9999999998,1042741.0,1040698.0000000001,25814.1687167572
Cervix,Female,Mortality,2020,1.525138499,3.729762452,0.1531562883,39,Slovenia,Southern Europe,2,12,0,1,5,2023,2102419.0,1054876.0,1047544.0000000001,25392.0651093612
Cervix,Female,Mortality,2007,11.3853483,9.821735501,1.267182709,2584,South Africa,Southern Africa,59,102,0,8,23,2022,50528584.0,24219588.0,26308996.0,6591.85535960564
Cervix,Female,Mortality,2008,11.43377568,9.890084445,1.281660419,2629,South Africa,Southern Africa,59,102,0,8,23,2022,51114599.0,24532419.0,26582179.0,6184.75474328399
Cervix,Female,Mortality,2009,12.09697406,10.69550837,1.334448344,2874,South Africa,Southern Africa,59,102,0,8,23,2022,51728516.0,24857423.0,26871093.0,6374.70560042992
Cervix,Female,Mortality,2010,11.7957126,10.4862152,1.310383907,2848,South Africa,Southern Africa,59,102,0,8,23,2022,52344051.0,25184586.0,27159465.0,7973.47195771517
Cervix,Female,Mortality,2011,12.09969706,10.98119409,1.346467456,3016,South Africa,Southern Africa,59,102,0,8,23,2022,52995205.0,25530068.0,27465137.0,8646.05571071635
Cervix,Female,Mortality,2012,12.18882866,11.22771892,1.361618186,3126,South Africa,Southern Africa,59,102,0,8,23,2022,53782567.0,25940758.0,27841808.0,8076.97678479741
Cervix,Female,Mortality,2013,11.81461671,10.9953182,1.33013502,3109,South Africa,Southern Africa,59,102,0,8,23,2022,54678791.0,26403121.0,28275671.0,7331.65467384919
Cervix,Female,Mortality,2014,12.68303022,11.99477393,1.398721954,3443,South Africa,Southern Africa,59,102,0,8,23,2022,55594838.0,26890671.0,28704167.0,6856.73137092522
Cervix,Female,Mortality,2015,12.97197122,12.38941942,1.409322128,3617,South Africa,Southern Africa,59,102,0,8,23,2022,56723537.0,27529271.0,29194266.0,6112.27382485974
Cervix,Female,Mortality,2016,13.49092241,13.06692834,1.477401051,3852,South Africa,Southern Africa,59,102,0,8,23,2022,57259551.0,27780550.0,29479001.0,5651.20585165749
Cervix,Female,Mortality,2017,13.41938541,13.25246081,1.48886462,3940,South Africa,Southern Africa,59,102,0,8,23,2022,57635162.0,27904835.0,29730327.0,6618.33508255701
Cervix,Female,Mortality,2018,13.17551342,13.21997979,1.453089624,3994,South Africa,Southern Africa,59,102,0,8,23,2022,58613001.0,28401154.0,30211846.0,6914.1780318076
Cervix,Female,Mortality,2019,12.25336107,12.45778983,1.337837659,3824,South Africa,Southern Africa,59,102,0,8,23,2022,59587885.0,28892232.0,30695654.0,6533.71121032856
Cervix,Female,Mortality,2020,11.29902743,11.62880141,1.241105521,3626,South Africa,Southern Africa,59,102,0,8,23,2022,60562381.0,29381179.0,31181201.0,5580.60383075189
Cervix,Female,Incidence,2007,6.282989628,9.304865789,0.6316042771,383,Spain,Southern Europe,126,262,3,21,135,2024,45516507.0,22532928.0,22983579.0,32652.015594702
Cervix,Female,Incidence,2008,6.234570547,9.171833586,0.6375773261,384,Spain,Southern Europe,126,262,3,21,135,2024,46235054.0,22910290.0,23324764.0,35603.248328071
Cervix,Female,Incidence,2009,6.251971765,9.092016879,0.6145193897,385,Spain,Southern Europe,126,262,3,21,135,2024,46635180.0,23102179.0,23533001.0,32279.8208476151
Cervix,Female,Incidence,2010,5.75130474,8.560159984,0.6004272259,365,Spain,Southern Europe,126,262,3,21,135,2024,46840471.0,23183193.0,23657279.0,30658.7422282912
Cervix,Female,Incidence,2011,5.223806895,8.013591799,0.5310811639,343,Spain,Southern Europe,126,262,3,21,135,2024,46998043.0,23238104.0,23759939.0,31824.6219134777
Cervix,Female,Incidence,2012,5.089464534,7.78443365,0.5096885035,334,Spain,Southern Europe,126,262,3,21,135,2024,47018323.0,23218588.0,23799734.0,28456.4438151477
Cervix,Female,Incidence,2013,6.487478702,9.702714428,0.6400795307,416,Spain,Southern Europe,126,262,3,21,135,2024,46860389.0,23107380.0,23753008.0,29228.846559842
Cervix,Female,Incidence,2014,5.611289826,8.579866163,0.5692468321,367,Spain,Southern Europe,126,262,3,21,135,2024,46720188.0,23013120.0,23707068.0,29707.765509467
Cervix,Female,Incidence,2015,5.512169504,8.695089168,0.5579229902,372,Spain,Southern Europe,126,262,3,21,135,2024,46683686.0,22979318.0,23704368.0,25982.4416197775
Cervix,Female,Incidence,2016,5.543051787,8.456098599,0.5690522303,362,Spain,Southern Europe,126,262,3,21,135,2024,46732771.0,22987364.0,23745407.0,26755.6061149398
Cervix,Female,Mortality,2007,1.525329897,2.73673652,0.1632969137,629,Spain,Southern Europe,126,262,3,21,135,2024,45516507.0,22532928.0,22983579.0,32652.015594702
Cervix,Female,Mortality,2008,1.506703708,2.640969972,0.1641534287,616,Spain,Southern Europe,126,262,3,21,135,2024,46235054.0,22910290.0,23324764.0,35603.248328071
Cervix,Female,Mortality,2009,1.567919319,2.732333145,0.1653819512,643,Spain,Southern Europe,126,262,3,21,135,2024,46635180.0,23102179.0,23533001.0,32279.8208476151
Cervix,Female,Mortality,2010,1.516297483,2.819428279,0.1667083502,667,Spain,Southern Europe,126,262,3,21,135,2024,46840471.0,23183193.0,23657279.0,30658.7422282912
Cervix,Female,Mortality,2011,1.588200099,2.857751445,0.1699959674,679,Spain,Southern Europe,126,262,3,21,135,2024,46998043.0,23238104.0,23759939.0,31824.6219134777
Cervix,Female,Mortality,2012,1.491918584,2.802552272,0.1543613403,667,Spain,Southern Europe,126,262,3,21,135,2024,47018323.0,23218588.0,23799734.0,28456.4438151477
Cervix,Female,Mortality,2013,1.429960686,2.694395533,0.1478713925,640,Spain,Southern Europe,126,262,3,21,135,2024,46860389.0,23107380.0,23753008.0,29228.846559842
Cervix,Female,Mortality,2014,1.295465722,2.488709274,0.1374091729,590,Spain,Southern Europe,126,262,3,21,135,2024,46720188.0,23013120.0,23707068.0,29707.765509467
Cervix,Female,Mortality,2015,1.420607552,2.780078338,0.1508504408,659,Spain,Southern Europe,126,262,3,21,135,2024,46683686.0,22979318.0,23704368.0,25982.4416197775
Cervix,Female,Mortality,2016,1.346078515,2.611031317,0.1479670251,620,Spain,Southern Europe,126,262,3,21,135,2024,46732771.0,22987364.0,23745407.0,26755.6061149398
Cervix,Female,Mortality,2017,1.416617134,2.853378496,0.1535060234,680,Spain,Southern Europe,126,262,3,21,135,2024,46868596.0,23037197.0,23831398.0,28381.3425596906
Cervix,Female,Mortality,2018,1.29839678,2.663132854,0.1415642504,638,Spain,Southern Europe,126,262,3,21,135,2024,47092821.0,23136074.0,23956747.0,30602.4212881113
Cervix,Female,Mortality,2019,1.321438058,2.726271807,0.1405967758,658,Spain,Southern Europe,126,262,3,21,135,2024,47435119.0,23299594.0,24135524.0,29786.5245689007
Cervix,Female,Mortality,2020,1.354390769,2.773856906,0.1475988084,673,Spain,Southern Europe,126,262,3,21,135,2024,47679489.0,23417243.0,24262247.0,27233.9426461608
Cervix,Female,Mortality,2021,1.359033705,2.869172623,0.1453964562,697,Spain,Southern Europe,126,262,3,21,135,2024,47735664.0,23442946.0,24292717.0,30799.4775937775
Cervix,Female,Mortality,2022,1.298616746,2.690740372,0.1403218931,655,Spain,Southern Europe,126,262,3,21,135,2024,47828382.0,23485640.0,24342743.0,30319.4987196616
Cervix,Female,Incidence,2007,7.340721431,10.16424375,0.6836756064,468,Sweden,Northern Europe,18,80,1,27,23,2024,9148274.0,4543836.0,4604439.0,53568.3057787832
Cervix,Female,Incidence,2008,7.370564158,10.073715,0.6678358572,467,Sweden,Northern Europe,18,80,1,27,23,2024,9219900.0,4583935.0,4635965.0,55817.1759726485
Cervix,Female,Incidence,2009,6.792882247,9.481701921,0.6636949202,443,Sweden,Northern Europe,18,80,1,27,23,2024,9298740.0,4626479.0,4672261.0,46707.6425044751
Cervix,Female,Incidence,2010,6.933532684,9.472227048,0.6400349041,446,Sweden,Northern Europe,18,80,1,27,23,2024,9378232.0,4669743.0,4708489.0,52542.5759090299
Cervix,Female,Incidence,2011,6.825234344,9.112616755,0.6301265215,432,Sweden,Northern Europe,18,80,1,27,23,2024,9449259.0,4708641.0,4740618.0,60379.4814599322
Cervix,Female,Incidence,2012,7.880825802,10.28701182,0.720855928,491,Sweden,Northern Europe,18,80,1,27,23,2024,9519487.0,4746489.0,4772998.0,57749.5615420853
Cervix,Female,Incidence,2013,7.554420496,9.937109324,0.6765233228,478,Sweden,Northern Europe,18,80,1,27,23,2024,9600620.0,4790235.0,4810385.0,60843.9888799369
Cervix,Female,Incidence,2014,8.938167603,11.64272455,0.8028824912,565,Sweden,Northern Europe,18,80,1,27,23,2024,9696433.0,4843383.0,4853050.0,59583.4584491714
Cervix,Female,Incidence,2015,9.12107326,11.76088648,0.8243925842,576,Sweden,Northern Europe,18,80,1,27,23,2024,9799481.0,4901707.0,4897775.0,51188.1652120493
Cervix,Female,Incidence,2016,9.023727541,11.47258275,0.8160805017,568,Sweden,Northern Europe,18,80,1,27,23,2024,9923280.0,4972255.0,4951025.0,51703.5088332851
Cervix,Female,Incidence,2017,8.995457033,11.51765805,0.8023383565,577,Sweden,Northern Europe,18,80,1,27,23,2024,10057862.0,5048116.0,5009745.0,53210.2233318965
Cervix,Female,Incidence,2018,8.492804491,11.14036884,0.785880887,564,Sweden,Northern Europe,18,80,1,27,23,2024,10175405.0,5112667.0,5062738.0,54018.4554391861
Cervix,Female,Incidence,2019,8.411225735,11.09640072,0.7678660326,567,Sweden,Northern Europe,18,80,1,27,23,2024,10279125.0,5169247.0,5109878.0,51648.9892820514
Cervix,Female,Incidence,2020,8.225110486,11.19725698,0.7866848276,576,Sweden,Northern Europe,18,80,1,27,23,2024,10353686.0,5209470.0,5144217.0,52568.5726980146
Cervix,Female,Incidence,2021,7.586031378,10.53336312,0.7025946165,545,Sweden,Northern Europe,18,80,1,27,23,2024,10416131.0,5242007.0,5174124.0,60647.5416365347
Cervix,Female,Incidence,2022,7.477893404,10.06254332,0.7225285112,524,Sweden,Northern Europe,18,80,1,27,23,2024,10487338.0,5279778.0,5207560.0,54836.8907235124
Cervix,Female,Mortality,2007,1.813388908,3.518391305,0.1861199554,162,Sweden,Northern Europe,18,80,1,27,23,2024,9148274.0,4543836.0,4604439.0,53568.3057787832
Cervix,Female,Mortality,2008,1.547607971,2.998386264,0.1549986155,139,Sweden,Northern Europe,18,80,1,27,23,2024,9219900.0,4583935.0,4635965.0,55817.1759726485
Cervix,Female,Mortality,2009,1.583684633,3.38173495,0.1776773813,158,Sweden,Northern Europe,18,80,1,27,23,2024,9298740.0,4626479.0,4672261.0,46707.6425044751
Cervix,Female,Mortality,2010,1.472486779,2.952109771,0.1632211525,139,Sweden,Northern Europe,18,80,1,27,23,2024,9378232.0,4669743.0,4708489.0,52542.5759090299
Cervix,Female,Mortality,2011,1.635110589,2.932068199,0.1733801094,139,Sweden,Northern Europe,18,80,1,27,23,2024,9449259.0,4708641.0,4740618.0,60379.4814599322
Cervix,Female,Mortality,2012,1.256680732,2.514136782,0.1352777439,120,Sweden,Northern Europe,18,80,1,27,23,2024,9519487.0,4746489.0,4772998.0,57749.5615420853
Cervix,Female,Mortality,2013,1.718528431,3.450965881,0.1738116676,166,Sweden,Northern Europe,18,80,1,27,23,2024,9600620.0,4790235.0,4810385.0,60843.9888799369
Cervix,Female,Mortality,2014,1.33398996,2.720072964,0.133339256,132,Sweden,Northern Europe,18,80,1,27,23,2024,9696433.0,4843383.0,4853050.0,59583.4584491714
Cervix,Female,Mortality,2015,1.767416278,3.358877978,0.1841224194,163,Sweden,Northern Europe,18,80,1,27,23,2024,9799481.0,4901707.0,4897775.0,51188.1652120493
Cervix,Female,Mortality,2016,1.340319416,2.726761253,0.142196648,135,Sweden,Northern Europe,18,80,1,27,23,2024,9923280.0,4972255.0,4951025.0,51703.5088332851
Cervix,Female,Mortality,2017,1.499524864,2.97423415,0.1544828216,149,Sweden,Northern Europe,18,80,1,27,23,2024,10057862.0,5048116.0,5009745.0,53210.2233318965
Cervix,Female,Mortality,2018,1.518536804,3.022124619,0.1567146663,153,Sweden,Northern Europe,18,80,1,27,23,2024,10175405.0,5112667.0,5062738.0,54018.4554391861
Cervix,Female,Mortality,2019,1.352979444,2.622431852,0.1307434185,134,Sweden,Northern Europe,18,80,1,27,23,2024,10279125.0,5169247.0,5109878.0,51648.9892820514
Cervix,Female,Mortality,2020,1.059033018,2.080048226,0.1081333576,107,Sweden,Northern Europe,18,80,1,27,23,2024,10353686.0,5209470.0,5144217.0,52568.5726980146
Cervix,Female,Mortality,2021,1.382846978,2.879764887,0.14398554,149,Sweden,Northern Europe,18,80,1,27,23,2024,10416131.0,5242007.0,5174124.0,60647.5416365347
Cervix,Female,Mortality,2022,1.333983896,2.89970543,0.1499217607,151,Sweden,Northern Europe,18,80,1,27,23,2024,10487338.0,5279778.0,5207560.0,54836.8907235124
