Cancer label,Sex,Type,Year,ASR (World),Crude rate,Cumulative risk,Total,Country_harmonized,Indicator,Region Name,Year_Units,RT_m,Population,Population_male,Population_female,GDP_per_capita
Breast,Female,Mortality,2015,13.03972326,28.37584013,1.416108045,5143,Canada,Total density per million population: Radiotherapy units,Americas,2010,8.73,35962234.0,17837661.0,18124573.0,43594.1941045394
Breast,Female,Mortality,2018,12.27640296,28.06697907,1.308337256,5271,Canada,Total density per million population: Radiotherapy units,Americas,2013,8.07,37295005.0,18514929.0,18780076.0,46539.1761570405
Breast,Female,Mortality,2022,11.23624997,27.48363029,1.16689989,5370,Canada,Total density per million population: Radiotherapy units,Americas,2017,9.3,38821259.0,19282356.0,19538904.0,56256.8007264015
Breast,Female,Incidence,2015,32.0801792,46.52489082,3.742600736,93,Chile,Total density per million population: Radiotherapy units,Americas,2010,0.93,18047625.0,8976465.0,9071160.0,13433.9202987032
Breast,Female,Mortality,2015,10.4981976,16.65718515,1.142440225,1511,Chile,Total density per million population: Radiotherapy units,Americas,2010,0.93,18047625.0,8976465.0,9071160.0,13433.9202987032
Breast,Female,Mortality,2018,9.791373131,16.34447842,1.026278067,1552,Chile,Total density per million population: Radiotherapy units,Americas,2013,0.91,18893191.0,9397629.0,9495561.0,15659.4808675628
Breast,Female,Incidence,2015,43.74112589,81.48216249,4.740883725,3749,China,Total density per million population: Radiotherapy units,Western Pacific,2010,1.15,1396134174.0,714291689.0,681842484.0,8175.33285077393
Breast,Female,Incidence,2015,47.90750347,60.84165472,5.366937864,1372,Colombia,Total density per million population: Radiotherapy units,Americas,2010,1.38,46969940.0,23221563.0,23748377.0,6248.51490534512
Breast,Female,Mortality,2015,10.50729583,12.06398206,1.131656518,2865,Colombia,Total density per million population: Radiotherapy units,Americas,2010,1.38,46969940.0,23221563.0,23748377.0,6248.51490534512
Breast,Female,Mortality,2018,11.29767529,13.82518095,1.196007063,3428,Colombia,Total density per million population: Radiotherapy units,Americas,2013,1.45,49024465.0,24229130.0,24795336.0,6816.96818309544
Breast,Female,Incidence,2015,47.30779714,52.07068742,5.441633711,1246,Costa Rica,Total density per million population: Radiotherapy units,Americas,2010,1.72,4818038.0,2385764.0,2432275.0,11714.7105980732
Breast,Female,Mortality,2015,9.861666473,12.95083821,1.101186975,315,Costa Rica,Total density per million population: Radiotherapy units,Americas,2010,1.72,4818038.0,2385764.0,2432275.0,11714.7105980732
Breast,Female,Mortality,2018,9.813699539,13.81930421,1.129635528,346,Costa Rica,Total density per million population: Radiotherapy units,Americas,2013,2.26,4957818.0,2454074.0,2503744.0,12590.2493781614
Breast,Female,Mortality,2022,9.836689472,15.37129459,1.083770222,395,Costa Rica,Total density per million population: Radiotherapy units,Americas,2017,1.37,5081765.0,2512039.0,2569725.0,13625.9008491328
Breast,Female,Incidence,2015,65.88078203,126.8426607,7.223556881,2773,Croatia,Total density per million population: Radiotherapy units,Europe,2010,2.95,4183729.0000000005,2014755.0,2168973.0,12283.7840620053
Breast,Female,Mortality,2015,17.90978712,47.85675064,1.903571108,1038,Croatia,Total density per million population: Radiotherapy units,Europe,2010,2.95,4183729.0000000005,2014755.0,2168973.0,12283.7840620053
Breast,Female,Mortality,2018,14.16784746,37.81720438,1.516478873,789,Croatia,Total density per million population: Radiotherapy units,Europe,2013,3.03,4024868.0,1938516.0,2086351.9999999998,15460.3669595491
Breast,Female,Mortality,2015,14.3865667,27.40518808,1.528904061,1557,Cuba,Total density per million population: Radiotherapy units,Americas,2010,1.15,11275065.0,5593658.0,5681406.0,7727.91997207998
Breast,Female,Mortality,2018,13.90180917,28.15450238,1.523674256,1595,Cuba,Total density per million population: Radiotherapy units,Americas,2013,1.15,11227118.0,5561949.0,5665168.0,8911.46205998726
Breast,Female,Incidence,2015,93.80214018,141.97823,10.0309822,615,Cyprus,Total density per million population: Radiotherapy units,Europe,2010,2.72,1219502.0,616000.0,603502.0,23088.44140625
Breast,Female,Mortality,2015,13.88458559,26.0870569,1.506897222,113,Cyprus,Total density per million population: Radiotherapy units,Europe,2010,2.72,1219502.0,616000.0,603502.0,23088.44140625
Breast,Female,Mortality,2018,14.16454639,28.12073167,1.576477424,126,Cyprus,Total density per million population: Radiotherapy units,Europe,2013,2.63,1270737.0,641146.0,629591.0,29120.375
Breast,Female,Mortality,2022,11.07960313,25.45203881,1.034112383,120,Cyprus,Total density per million population: Radiotherapy units,Europe,2017,8.29,1331370.0,670824.0,660545.0,33231.04296875
Breast,Female,Incidence,2015,69.57089809,131.1279766,7.767695885,7032,Czechia,Total density per million population: Radiotherapy units,Europe,2010,4.96,10524416.0,5176537.0,5347880.0,17931.5987670768
Breast,Female,Mortality,2015,12.35386679,30.00354299,1.36672815,1609,Czechia,Total density per million population: Radiotherapy units,Europe,2010,4.96,10524416.0,5176537.0,5347880.0,17931.5987670768
Breast,Female,Mortality,2018,12.0797924,30.04045361,1.289389192,1621,Czechia,Total density per million population: Radiotherapy units,Europe,2013,4.86,10548937.0,5196327.0,5352610.0,23705.9329811299
Breast,Female,Mortality,2022,11.50132993,30.90706206,1.183571651,1694,Czechia,Total density per million population: Radiotherapy units,Europe,2017,10.65,10673213.0,5262083.0,5411131.0,28282.2236715857
Breast,Female,Incidence,2015,90.76403692,165.9072215,9.770336869,4738,Denmark,Total density per million population: Radiotherapy units,Europe,2010,9.73,5683701.0,2824525.0,2859176.0,53094.0133607574
Breast,Female,Incidence,2018,91.561084,168.446779,9.850795202,4899,Denmark,Total density per million population: Radiotherapy units,Europe,2013,9.61,5793824.0,2882749.0,2911075.0,61324.7665045565
Breast,Female,Incidence,2022,89.80534572,169.780829,9.60417192,5047,Denmark,Total density per million population: Radiotherapy units,Europe,2017,12.26,5902904.0,2935843.0,2967061.0,67781.0940939514
Breast,Female,Mortality,2015,14.82903925,37.38839442,1.596691578,1069,Denmark,Total density per million population: Radiotherapy units,Europe,2010,9.73,5683701.0,2824525.0,2859176.0,53094.0133607574
Breast,Female,Mortality,2018,13.89224668,35.62257317,1.476642286,1037,Denmark,Total density per million population: Radiotherapy units,Europe,2013,9.61,5793824.0,2882749.0,2911075.0,61324.7665045565
Breast,Female,Mortality,2022,12.52059986,35.35485115,1.195668665,1049,Denmark,Total density per million population: Radiotherapy units,Europe,2017,12.26,5902904.0,2935843.0,2967061.0,67781.0940939514
Breast,Female,Incidence,2015,35.70553102,36.60626283,4.149535928,348,Ecuador,Total density per million population: Radiotherapy units,Americas,2010,0.14,16266225.0,8125597.0,8140628.0,5976.1596805651
Breast,Female,Mortality,2015,6.811844917,6.768517916,0.7585409317,551,Ecuador,Total density per million population: Radiotherapy units,Americas,2010,0.14,16266225.0,8125597.0,8140628.0,5976.1596805651
Breast,Female,Mortality,2018,8.081101217,8.54439493,0.8512894553,729,Ecuador,Total density per million population: Radiotherapy units,Americas,2013,0.13,17049547.0,8517638.0,8531909.0,6303.91886658338
Breast,Female,Mortality,2022,7.312578331,8.371503135,0.759204292,748,Ecuador,Total density per million population: Radiotherapy units,Americas,2017,1.59,17823897.0,8888825.0,8935073.0,6515.58528418336
Breast,Female,Incidence,2015,57.66097431,108.0023288,6.237305653,755,Estonia,Total density per million population: Radiotherapy units,Europe,2010,2.24,1314576.0,615534.0,699042.0,17722.1557669523
Breast,Female,Mortality,2015,13.74393405,34.3327256,1.477521503,240,Estonia,Total density per million population: Radiotherapy units,Europe,2010,2.24,1314576.0,615534.0,699042.0,17722.1557669523
Breast,Female,Mortality,2018,13.7580246,37.21984906,1.559834157,260,Estonia,Total density per million population: Radiotherapy units,Europe,2013,2.33,1321965.0,623413.0,698552.0,23618.1361254581
Breast,Female,Mortality,2022,11.54993333,32.70544517,1.289139032,232,Estonia,Total density per million population: Radiotherapy units,Europe,2017,6.78,1350091.0,640730.0,709362.0,28340.3826549406
Breast,Female,Incidence,2015,93.65040802,177.2999949,10.26276006,4934,Finland,Total density per million population: Radiotherapy units,Europe,2010,7.46,5479717.0,2696843.0,2782875.0,42560.3456767103
Breast,Female,Incidence,2018,91.73334661,177.252807,9.994047927,4953,Finland,Total density per million population: Radiotherapy units,Europe,2013,7.37,5515736.0,2721322.0,2794415.0,49654.2497035329
Breast,Female,Mortality,2015,11.54497349,29.32219377,1.303165944,816,Finland,Total density per million population: Radiotherapy units,Europe,2010,7.46,5479717.0,2696843.0,2782875.0,42560.3456767103
Breast,Female,Mortality,2018,11.99741601,30.5609582,1.282344069,854,Finland,Total density per million population: Radiotherapy units,Europe,2013,7.37,5515736.0,2721322.0,2794415.0,49654.2497035329
Breast,Female,Incidence,2015,98.60609052,169.362408,10.72109982,6514,France,Total density per million population: Radiotherapy units,Europe,2010,6.78,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Breast,Female,Mortality,2015,14.70511982,36.51615903,1.588024426,12233,France,Total density per million population: Radiotherapy units,Europe,2010,6.78,64916336.0,31416099.0,33500237.999999996,36702.4323733379
Breast,Female,Mortality,2018,14.61693462,37.07560438,1.577523559,12531,France,Total density per million population: Radiotherapy units,Europe,2013,7.51,65519543.0,31721037.0,33798505.0,41418.1766484844
Breast,Female,Mortality,2022,13.43948028,36.67108782,1.410248587,12527,France,Total density per million population: Radiotherapy units,Europe,2017,9.18,66277409.0,32116982.0,34160427.0,40988.6396406579
Breast,Female,Mortality,2015,17.90648247,31.15921536,2.149141328,606,Georgia,Total density per million population: Radiotherapy units,Europe,2010,1.38,3791573.0,1766794.0,2024778.0,4086.6223465965
Breast,Female,Mortality,2018,20.20372021,38.08155757,2.268180454,737,Georgia,Total density per million population: Radiotherapy units,Europe,2013,1.38,3794877.0,1767621.0,2027255.0,4804.0546040444
Breast,Female,Mortality,2022,14.26338063,28.62444009,1.681037466,552,Georgia,Total density per million population: Radiotherapy units,Europe,2017,5.26,3794784.0,1768050.0,2026734.0,6729.84659930283
Breast,Female,Incidence,2015,93.44421119,186.5838064,10.04285498,6045,Germany,Total density per million population: Radiotherapy units,Europe,2010,6.43,82077550.0,40401847.0,41675704.0,41929.7549110722
Breast,Female,Mortality,2015,15.44983373,43.688733,1.692762569,18136,Germany,Total density per million population: Radiotherapy units,Europe,2010,6.43,82077550.0,40401847.0,41675704.0,41929.7549110722
Breast,Female,Mortality,2018,15.33619854,44.26359014,1.648614601,18591,Germany,Total density per million population: Radiotherapy units,Europe,2013,6.44,83368505.0,41163696.0,42204810.0,48916.1686612154
Breast,Female,Mortality,2015,13.48994965,37.84607054,1.407997614,2117,Greece,Total density per million population: Radiotherapy units,Europe,2010,4.23,10820903.0,5227191.0,5593712.0,17980.7298238137
Breast,Female,Mortality,2018,13.7113281,39.19762657,1.467398489,2173,Greece,Total density per million population: Radiotherapy units,Europe,2013,4.31,10730844.0,5187141.0,5543703.0,19873.4015238771
Breast,Female,Incidence,2015,73.32457987,89.87772152,8.093556196,843,Argentina,Total density per million population: Radiotherapy units,Americas,2010,2.82,43477012.0,21537702.0,21939310.0,13679.6264980954
Breast,Female,Mortality,2015,17.80430232,26.96985457,1.936015557,5917,Argentina,Total density per million population: Radiotherapy units,Americas,2010,2.82,43477012.0,21537702.0,21939310.0,13679.6264980954
Breast,Female,Mortality,2018,16.76762772,25.43077286,1.854871193,5725,Argentina,Total density per million population: Radiotherapy units,Americas,2013,2.75,44654882.0,22142786.0,22512096.0,11752.7998922979
Breast,Female,Mortality,2022,16.02122427,25.1914544,1.745260907,5764,Argentina,Total density per million population: Radiotherapy units,Americas,2017,3.96,45407904.0,22527129.0,22880775.0,13962.1894087223
Breast,Female,Mortality,2015,6.437010662,4.425843195,0.6971754918,356,Guatemala,Total density per million population: Radiotherapy units,Americas,2010,0.83,15971743.0,7928078.0,8043664.0,3893.50533299068
Breast,Female,Mortality,2018,6.213726981,4.431853475,0.6391310774,376,Guatemala,Total density per million population: Radiotherapy units,Americas,2013,0.65,16845685.0,8361648.999999999,8484035.0,4352.94593289707
Breast,Female,Mortality,2022,5.970389755,4.457333536,0.6429235012,401,Guatemala,Total density per million population: Radiotherapy units,Americas,2017,0.78,17847877.0,8851469.0,8996407.0,5358.70156997677
Breast,Female,Mortality,2015,14.5335407,13.72047509,1.563067141,53,Guyana,Total density per million population: Radiotherapy units,Americas,2010,1.33,758781.0,372499.0,386282.0,5640.41560569466
Breast,Female,Mortality,2018,18.78582611,17.83674915,2.250902332,72,Guyana,Total density per million population: Radiotherapy units,Americas,2013,1.25,791556.0,387895.0,403661.0,6048.38697180418
Breast,Female,Mortality,2015,17.89510815,43.11477863,2.037883796,2220,Hungary,Total density per million population: Radiotherapy units,Europe,2010,1.8,9839211.0,4690164.0,5149047.0,12782.9412577973
Breast,Female,Mortality,2018,16.6565731,41.6959203,1.856543825,2127,Hungary,Total density per million population: Radiotherapy units,Europe,2013,1.81,9774394.0,4673175.0,5101218.0,16605.0570511887
Breast,Female,Mortality,2022,16.13275461,41.75290358,1.796487517,2104,Hungary,Total density per million population: Radiotherapy units,Europe,2017,6.11,9684306.0,4645135.0,5039171.0,18428.028825614
Breast,Female,Incidence,2015,92.59534569,141.5914146,9.833636562,233,Iceland,Total density per million population: Radiotherapy units,Europe,2010,6.25,330952.0,166271.0,164680.0,53505.6964079339
Breast,Female,Incidence,2018,92.58174442,146.6683672,10.26967493,253,Iceland,Total density per million population: Radiotherapy units,Europe,2013,6.07,352854.0,180258.0,172595.0,75633.8651351915
Breast,Female,Incidence,2022,94.67817824,146.6236139,10.77053276,272,Iceland,Total density per million population: Radiotherapy units,Europe,2017,8.8,380356.0,194847.0,185508.0,76350.4550416502
Breast,Female,Incidence,2015,32.57393009,35.04883419,3.62318144,3390,India,Total density per million population: Radiotherapy units,South-East Asia,2010,0.41,1328024498.0,686298736.0,641725761.0,1583.99815907985
Breast,Female,Incidence,2015,92.64187325,144.1746894,10.37226167,17283,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Breast,Female,Mortality,2015,12.6055439,24.51548141,1.359688271,2939,Australia,Total density per million population: Radiotherapy units,Western Pacific,2010,4.22,23948002.0,11892488.0,12055514.0,56970.3613028094
Breast,Female,Mortality,2018,11.87279326,23.86853709,1.270301108,3001,Australia,Total density per million population: Radiotherapy units,Western Pacific,2013,4.03,25119706.0,12465559.0,12654146.0,57410.1737346009
Breast,Female,Mortality,2022,10.79106925,23.98020202,1.138148941,3141,Australia,Total density per million population: Radiotherapy units,Western Pacific,2017,9.29,26200984.0,13000471.0,13200513.0,65169.5191118657
